relation_id,source_term_id,source_term,target_term_id,target_term,relation_type,confidence,evidence_ids_json,evidence,generation_methods_json,run_id,is_valid_relation,correct_relation_type,gold_relation_type,false_positive_type,notes
relation_4c5197e185f2786df68e,term_7091625654a90d71f02d,Expenditure on road transport vehicles and road,term_b21503da58ff6b9be811,Expenditure on waterway transport infrastructure,related_to,0.748723,"[""occ_13c3a270bc49e11948df"", ""occ_38b862fe98a683713f28""]","{""domain_signal"": ""domain_weak_or_cross"", ""embedding_similarity"": 0.860603, ""source_domain"": ""cross-domain or other"", ""target_domain"": ""cross-domain or other"", ""token_jaccard"": 0.333333}","[""embedding_similarity"", ""domains""]",run_1b4d6642319427ea9aa0,,,,,
relation_502f9cbf8d8c16363234,term_a5401bdfb78829273164,Expenditure on road transport vehicles,term_4fb6351e8bf5859bc4ac,Expenditure on waterway transport infrastructure and,related_to,0.741979,"[""occ_31c5f92ce477420f4d1b"", ""occ_3c3b12a79dfbfa9df9a8""]","{""domain_signal"": ""domain_weak_or_cross"", ""embedding_similarity"": 0.854983, ""source_domain"": ""cross-domain or other"", ""target_domain"": ""cross-domain or other"", ""token_jaccard"": 0.333333}","[""embedding_similarity"", ""domains""]",run_1b4d6642319427ea9aa0,,,,,
relation_ed24ea68244f5565e321,term_82c2c17ce9928f1b1c9f,Death due to other ischaemic,term_1e70270d392f26d6daa3,Death due to suicide,related_to,0.741911,"[""occ_05cd9f857cf4578250b3"", ""occ_4fea1aec4dc0c87bbb5e""]","{""domain_signal"": ""same_domain"", ""embedding_similarity"": 0.813259, ""source_domain"": ""health"", ""target_domain"": ""health"", ""token_jaccard"": 0.4}","[""embedding_similarity"", ""domains""]",run_1b4d6642319427ea9aa0,,,,,
relation_7aee373b159d07302b43,term_c503c5c1c251c1e012f2,cross trade and employment size,term_e1b596049119babf07b6,trade by reasons for cross trade and employment,related_to,0.736472,"[""occ_24ac9878a737cbd3fcc8"", ""occ_afb67cc34d37e86a6673"", ""occ_d4deba09d8ada63298c3""]","{""domain_signal"": ""domain_weak_or_cross"", ""embedding_similarity"": 0.850393, ""source_domain"": ""cross-domain or other"", ""target_domain"": ""cross-domain or other"", ""token_jaccard"": 0.6}","[""embedding_similarity"", ""domains""]",run_1b4d6642319427ea9aa0,,,,,
relation_fc400632666f27534b8f,term_26408b77200929d0bb01,Animal output - basic and producer prices,term_fb061a2388528d4de67d,Gross value added of the agricultural industry - basic and producer prices,related_to,0.721351,"[""occ_5b57ecb874eef1dc74ad"", ""occ_6549f7bc0dcda2e57410""]","{""domain_signal"": ""domain_weak_or_cross"", ""embedding_similarity"": 0.837792, ""source_domain"": ""cross-domain or other"", ""target_domain"": ""cross-domain or other"", ""token_jaccard"": 0.3}","[""embedding_similarity"", ""domains""]",run_1b4d6642319427ea9aa0,,,,,
relation_487097de8dadc16fcff9,term_a66e5a24f4ba2094a4f6,as % of the population of the corresponding age group,term_a6f00d9cbae1ecfa377d,rate by age group - population,related_to,0.719347,"[""occ_2b4166c35f72b1ee95d0"", ""occ_8c02516b2145ef6a7db7"", ""occ_d0b97d5f067961cb9799"", ""occ_f1d956c06e253bacdb92""]","{""domain_signal"": ""domain_weak_or_cross"", ""embedding_similarity"": 0.836123, ""source_domain"": ""cross-domain or other"", ""target_domain"": ""population and demography"", ""token_jaccard"": 0.5}","[""embedding_similarity"", ""domains""]",run_1b4d6642319427ea9aa0,,,,,
relation_f375f7158ef231258047,term_74476ab2b5d7e1bdf1aa,General government expenditure by,term_90fb7c9e5180762206cc,Public expenditure on,related_to,0.712524,"[""occ_42624a5c181c7da163f8"", ""occ_8057b3b94974b99babae"", ""occ_8620c42f8c309b632da3"", ""occ_fd67adf9274f361cc202""]","{""domain_signal"": ""domain_weak_or_cross"", ""embedding_similarity"": 0.830436, ""source_domain"": ""cross-domain or other"", ""target_domain"": ""education"", ""token_jaccard"": 0.25}","[""embedding_similarity"", ""domains""]",run_1b4d6642319427ea9aa0,,,,,
relation_5df04c8db986c92bdda1,term_64a850c0970dcbcfa94e,and protein crops for the production,term_4eb46767e3553546663a,Production of milk on farms,related_to,0.709847,"[""occ_9942a5d91f0fdbabb261"", ""occ_da227e120c3c3ee540a7""]","{""domain_signal"": ""same_domain"", ""embedding_similarity"": 0.786539, ""source_domain"": ""agriculture, forestry, and fisheries"", ""target_domain"": ""agriculture, forestry, and fisheries"", ""token_jaccard"": 0.2}","[""embedding_similarity"", ""domains""]",run_1b4d6642319427ea9aa0,,,,,
relation_221bbbeff8ebf03dedef,term_33a626eb4fd1fdb4e808,"Final consumption expenditure of households and NPISH, current",term_a3b5edd80874bf518515,"Government final consumption expenditure, volumes",related_to,0.707147,"[""occ_15c9dcd7a70b9f2e168c"", ""occ_fa7a82338bd089804e75""]","{""domain_signal"": ""domain_weak_or_cross"", ""embedding_similarity"": 0.825956, ""source_domain"": ""cross-domain or other"", ""target_domain"": ""cross-domain or other"", ""token_jaccard"": 0.375}","[""embedding_similarity"", ""domains""]",run_1b4d6642319427ea9aa0,,,,,
relation_5d0e7482c44d6cfb174e,term_9bbf0abaee81e95cc7a3,at current prices,term_2aa0a614209a30fbe681,"domestic product, current prices",related_to,0.706996,"[""occ_44e9b6bb0b3ed3630bae"", ""occ_af14e97b791d570f5b75""]","{""domain_signal"": ""domain_weak_or_cross"", ""embedding_similarity"": 0.82583, ""source_domain"": ""cross-domain or other"", ""target_domain"": ""economy and finance"", ""token_jaccard"": 0.4}","[""embedding_similarity"", ""domains""]",run_1b4d6642319427ea9aa0,,,,,
relation_925fb23901a751b898aa,term_bcfb8a141806698d50f9,of purchase prices,term_1ab63da5fe1e2cf9ef33,Selling prices,related_to,0.706936,"[""occ_02bd3c7763b72ae28d84"", ""occ_1004223261f58c6bca15"", ""occ_45107b270a96c8878a3e"", ""occ_6a38f4a279737c7ca721"", ""occ_6cbdce273f61425f0dff"", ""occ_9ca2c9b96f9da9111761"", ""occ_9cb0bd3bd2637236c0c4"", ""occ_a3bf5b40c2e942e8d26c"", ""occ_a3eed71f6a068e0f0877"", ""occ_bfce6fe1a273d3b9c0b2"", ""occ_c1d55a9b5384156dace5"", ""occ_c4956c135a453ef72a24"", ""occ_d1b78101cd02e7cb05d4"", ""occ_ebb011854b52243c4729""]","{""domain_signal"": ""domain_weak_or_cross"", ""embedding_similarity"": 0.82578, ""source_domain"": ""economy and finance"", ""target_domain"": ""cross-domain or other"", ""token_jaccard"": 0.333333}","[""embedding_similarity"", ""domains""]",run_1b4d6642319427ea9aa0,,,,,
