term_id,canonical_term,matching_key,split,stratum,table_count,occurrence_count,role_summary_json,feature_summary_json,category,annotator_id,notes,audit_source,target_cohort
term_67b4de073d0c6330ab02,Annual earnings by economic control (enterprises with 10 employed persons or more),annual earnings by economic control (enterprises with 10 employed persons or more),train_dev,title_clause|occ_2_5|tables_2_5|title|no_header|no_value|single_role,4,4,"{""title_clause"": 4}","{""has_header_evidence"": false, ""has_metadata_value_evidence"": false, ""has_title_evidence"": true, ""metadata_columns"": [], ""occurrence_count"": 4, ""table_count"": 4}",measure,codex_domain_inferred_primary,Domain-inferred audit: title evidence names a measured statistical phenomenon. Primary targeted reclaim label.,targeted_reclaim,title_clause
term_6843bb22f31ff5a044e8,Maritime equipment,maritime equipment,train_dev,title_clause|occ_2_5|tables_2_5|title|no_header|no_value|single_role,4,4,"{""title_clause"": 4}","{""has_header_evidence"": false, ""has_metadata_value_evidence"": false, ""has_title_evidence"": true, ""metadata_columns"": [], ""occurrence_count"": 4, ""table_count"": 4}",dimension_value,codex_domain_inferred_primary,Domain-inferred audit: metadata or domain evidence identifies a member of a dimension. Primary targeted reclaim label.,targeted_reclaim,title_clause
term_6ada636e3a0ddab2c526,Road equipment,road equipment,train_dev,title_clause|occ_2_5|tables_2_5|title|no_header|no_value|single_role,4,4,"{""title_clause"": 4}","{""has_header_evidence"": false, ""has_metadata_value_evidence"": false, ""has_title_evidence"": true, ""metadata_columns"": [], ""occurrence_count"": 4, ""table_count"": 4}",dimension_value,codex_domain_inferred_primary,Domain-inferred audit: metadata or domain evidence identifies a member of a dimension. Primary targeted reclaim label.,targeted_reclaim,title_clause
term_7af0d078e201425b4217,Tax rate on low wage earners,tax rate on low wage earners,train_dev,title_clause|occ_2_5|tables_2_5|title|no_header|no_value|single_role,4,4,"{""title_clause"": 4}","{""has_header_evidence"": false, ""has_metadata_value_evidence"": false, ""has_title_evidence"": true, ""metadata_columns"": [], ""occurrence_count"": 4, ""table_count"": 4}",measure,codex_domain_inferred_primary,Domain-inferred audit: title evidence names a measured statistical phenomenon. Primary targeted reclaim label.,targeted_reclaim,title_clause
term_7fad463e4005feb7eac9,Hauled passenger railway vehicle traffic performance by type of railway vehicle speed,hauled passenger railway vehicle traffic performance by type of railway vehicle speed,train_dev,title_clause|occ_1|tables_1|title|no_header|no_value|single_role,1,1,"{""title_clause"": 1}","{""has_header_evidence"": false, ""has_metadata_value_evidence"": false, ""has_title_evidence"": true, ""metadata_columns"": [], ""occurrence_count"": 1, ""table_count"": 1}",measure,codex_domain_inferred_primary,Domain-inferred audit: title evidence names a measured statistical phenomenon. Primary targeted reclaim label.,targeted_reclaim,title_clause
term_895c550b60e4a6b50ad4,Net trade balance of energy products,net trade balance of energy products,train_dev,title_clause|occ_1|tables_1|title|no_header|no_value|single_role,1,1,"{""title_clause"": 1}","{""has_header_evidence"": false, ""has_metadata_value_evidence"": false, ""has_title_evidence"": true, ""metadata_columns"": [], ""occurrence_count"": 1, ""table_count"": 1}",measure,codex_domain_inferred_primary,Domain-inferred audit: title evidence names a measured statistical phenomenon. Primary targeted reclaim label.,targeted_reclaim,title_clause
term_8bbf4ab697fecf88a53e,capital goods,capital goods,train_dev,title_clause|occ_2_5|tables_2_5|title|no_header|no_value|single_role,4,4,"{""title_clause"": 4}","{""has_header_evidence"": false, ""has_metadata_value_evidence"": false, ""has_title_evidence"": true, ""metadata_columns"": [], ""occurrence_count"": 4, ""table_count"": 4}",dimension_value,codex_domain_inferred_primary,Domain-inferred audit: metadata or domain evidence identifies a member of a dimension. Primary targeted reclaim label.,targeted_reclaim,title_clause
term_8eae689ed94f01ec71e6,Asylum applicants by type,asylum applicants by type,train_dev,title_clause|occ_2_5|tables_2_5|title|no_header|no_value|single_role,2,2,"{""title_clause"": 2}","{""has_header_evidence"": false, ""has_metadata_value_evidence"": false, ""has_title_evidence"": true, ""metadata_columns"": [], ""occurrence_count"": 2, ""table_count"": 2}",measure,codex_domain_inferred_primary,Domain-inferred audit: title evidence names a measured statistical phenomenon. Primary targeted reclaim label.,targeted_reclaim,title_clause
term_8f83a773d35adbba8c93,Hungaria,hungaria,train_dev,title_clause|occ_1|tables_1|title|no_header|no_value|single_role,1,1,"{""title_clause"": 1}","{""has_header_evidence"": false, ""has_metadata_value_evidence"": false, ""has_title_evidence"": true, ""metadata_columns"": [], ""occurrence_count"": 1, ""table_count"": 1}",other_ambiguous,codex_domain_inferred_primary,"Domain-inferred audit: fragmentary, broad, or opaque evidence is unsafe to assign. Primary targeted reclaim label.",targeted_reclaim,title_clause
term_90024b3f44193e07a265,Level of internet access,level of internet access,train_dev,title_clause|occ_1|tables_1|title|no_header|no_value|single_role,1,1,"{""title_clause"": 1}","{""has_header_evidence"": false, ""has_metadata_value_evidence"": false, ""has_title_evidence"": true, ""metadata_columns"": [], ""occurrence_count"": 1, ""table_count"": 1}",measure,codex_domain_inferred_primary,Domain-inferred audit: title evidence names a measured statistical phenomenon. Primary targeted reclaim label.,targeted_reclaim,title_clause
term_919161fc0ea6f7d167cf,"all items excluding energy, food, alcohol and tobacco","all items excluding energy, food, alcohol and tobacco",train_dev,title_clause|occ_1|tables_1|title|no_header|no_value|single_role,1,1,"{""title_clause"": 1}","{""has_header_evidence"": false, ""has_metadata_value_evidence"": false, ""has_title_evidence"": true, ""metadata_columns"": [], ""occurrence_count"": 1, ""table_count"": 1}",dimension_value,codex_domain_inferred_primary,Domain-inferred audit: metadata or domain evidence identifies a member of a dimension. Primary targeted reclaim label.,targeted_reclaim,title_clause
term_95b8178020896fefdfb0,Distribution by occupation (ISCO-08) of the labour market demand for ICT specialists in online job advertisements,distribution by occupation (isco-08) of the labour market demand for ict specialists in online job advertisements,train_dev,title_clause|occ_1|tables_1|title|no_header|no_value|single_role,1,1,"{""title_clause"": 1}","{""has_header_evidence"": false, ""has_metadata_value_evidence"": false, ""has_title_evidence"": true, ""metadata_columns"": [], ""occurrence_count"": 1, ""table_count"": 1}",measure,codex_domain_inferred_primary,Domain-inferred audit: title evidence names a measured statistical phenomenon. Primary targeted reclaim label.,targeted_reclaim,title_clause
term_97fcb88bbf9fcf458966,Total researchers by sector of performance,total researchers by sector of performance,train_dev,title_clause|occ_1|tables_1|title|no_header|no_value|single_role,1,1,"{""title_clause"": 1}","{""has_header_evidence"": false, ""has_metadata_value_evidence"": false, ""has_title_evidence"": true, ""metadata_columns"": [], ""occurrence_count"": 1, ""table_count"": 1}",measure,codex_domain_inferred_primary,Domain-inferred audit: title evidence names a measured statistical phenomenon. Primary targeted reclaim label.,targeted_reclaim,title_clause
term_9cb9627709d636a78028,Hours spent in CVT courses by NACE Rev. 2 activity,hours spent in cvt courses by nace rev. 2 activity,train_dev,title_clause|occ_2_5|tables_2_5|title|no_header|no_value|single_role,5,5,"{""title_clause"": 5}","{""has_header_evidence"": false, ""has_metadata_value_evidence"": false, ""has_title_evidence"": true, ""metadata_columns"": [], ""occurrence_count"": 5, ""table_count"": 5}",measure,codex_domain_inferred_primary,Domain-inferred audit: title evidence names a measured statistical phenomenon. Primary targeted reclaim label.,targeted_reclaim,title_clause
term_9dd75a6d973800fdf329,Turnover in industry,turnover in industry,train_dev,title_clause|occ_2_5|tables_2_5|title|no_header|no_value|single_role,5,5,"{""title_clause"": 5}","{""has_header_evidence"": false, ""has_metadata_value_evidence"": false, ""has_title_evidence"": true, ""metadata_columns"": [], ""occurrence_count"": 5, ""table_count"": 5}",measure,codex_domain_inferred_primary,Domain-inferred audit: title evidence names a measured statistical phenomenon. Primary targeted reclaim label.,targeted_reclaim,title_clause
term_a4abb059f538c91197bb,Mean annual earnings by NUTS 1 region (enterprises with 10 employees or more),mean annual earnings by nuts 1 region (enterprises with 10 employees or more),train_dev,title_clause|occ_2_5|tables_2_5|title|no_header|no_value|single_role,4,4,"{""title_clause"": 4}","{""has_header_evidence"": false, ""has_metadata_value_evidence"": false, ""has_title_evidence"": true, ""metadata_columns"": [], ""occurrence_count"": 4, ""table_count"": 4}",measure,codex_domain_inferred_primary,Domain-inferred audit: title evidence names a measured statistical phenomenon. Primary targeted reclaim label.,targeted_reclaim,title_clause
term_a7dc8cac0fc93496f776,Enterprises employing IVT participants by size class,enterprises employing ivt participants by size class,train_dev,title_clause|occ_1|tables_1|title|no_header|no_value|single_role,1,1,"{""title_clause"": 1}","{""has_header_evidence"": false, ""has_metadata_value_evidence"": false, ""has_title_evidence"": true, ""metadata_columns"": [], ""occurrence_count"": 1, ""table_count"": 1}",measure,codex_domain_inferred_primary,Domain-inferred audit: title evidence names a measured statistical phenomenon. Primary targeted reclaim label.,targeted_reclaim,title_clause
term_a99ca240ee68502382af,Money supply and official reserves,money supply and official reserves,train_dev,title_clause|occ_1|tables_1|title|no_header|no_value|single_role,1,1,"{""title_clause"": 1}","{""has_header_evidence"": false, ""has_metadata_value_evidence"": false, ""has_title_evidence"": true, ""metadata_columns"": [], ""occurrence_count"": 1, ""table_count"": 1}",measure,codex_domain_inferred_primary,Domain-inferred audit: title evidence names a measured statistical phenomenon. Primary targeted reclaim label.,targeted_reclaim,title_clause
term_aadaf5e4aab45b997b29,"debt securities by sectors, non-consolidated","debt securities by sectors, non-consolidated",train_dev,title_clause|occ_2_5|tables_2_5|title|no_header|no_value|single_role,4,4,"{""title_clause"": 4}","{""has_header_evidence"": false, ""has_metadata_value_evidence"": false, ""has_title_evidence"": true, ""metadata_columns"": [], ""occurrence_count"": 4, ""table_count"": 4}",measure,codex_domain_inferred_primary,Domain-inferred audit: title evidence names a measured statistical phenomenon. Primary targeted reclaim label.,targeted_reclaim,title_clause
term_b7f2a600fd0019a5a880,Median saving rate by household type,median saving rate by household type,train_dev,title_clause|occ_1|tables_1|title|no_header|no_value|single_role,1,1,"{""title_clause"": 1}","{""has_header_evidence"": false, ""has_metadata_value_evidence"": false, ""has_title_evidence"": true, ""metadata_columns"": [], ""occurrence_count"": 1, ""table_count"": 1}",measure,codex_domain_inferred_primary,Domain-inferred audit: title evidence names a measured statistical phenomenon. Primary targeted reclaim label.,targeted_reclaim,title_clause
term_b9d733818f81c4c879ae,Persons subject to immigration law enforcement,persons subject to immigration law enforcement,train_dev,title_clause|occ_1|tables_1|title|no_header|no_value|single_role,1,1,"{""title_clause"": 1}","{""has_header_evidence"": false, ""has_metadata_value_evidence"": false, ""has_title_evidence"": true, ""metadata_columns"": [], ""occurrence_count"": 1, ""table_count"": 1}",measure,codex_domain_inferred_primary,Domain-inferred audit: title evidence names a measured statistical phenomenon. Primary targeted reclaim label.,targeted_reclaim,title_clause
term_c58ed4b98d2960a0ce21,At-risk-of-poverty rate of elderly people by tenure status,at-risk-of-poverty rate of elderly people by tenure status,train_dev,title_clause|occ_1|tables_1|title|no_header|no_value|single_role,1,1,"{""title_clause"": 1}","{""has_header_evidence"": false, ""has_metadata_value_evidence"": false, ""has_title_evidence"": true, ""metadata_columns"": [], ""occurrence_count"": 1, ""table_count"": 1}",measure,codex_domain_inferred_primary,Domain-inferred audit: title evidence names a measured statistical phenomenon. Primary targeted reclaim label.,targeted_reclaim,title_clause
term_d351e062261cbc6c3b70,area in ha,area in ha,train_dev,title_clause|occ_2_5|tables_2_5|title|no_header|no_value|single_role,4,4,"{""title_clause"": 4}","{""has_header_evidence"": false, ""has_metadata_value_evidence"": false, ""has_title_evidence"": true, ""metadata_columns"": [], ""occurrence_count"": 4, ""table_count"": 4}",measure,codex_domain_inferred_primary,Domain-inferred audit: title evidence names a measured statistical phenomenon. Primary targeted reclaim label.,targeted_reclaim,title_clause
term_d6ba7f693120ab37f029,Portfolio investment,portfolio investment,train_dev,title_clause|occ_1|tables_1|title|no_header|no_value|single_role,1,1,"{""title_clause"": 1}","{""has_header_evidence"": false, ""has_metadata_value_evidence"": false, ""has_title_evidence"": true, ""metadata_columns"": [], ""occurrence_count"": 1, ""table_count"": 1}",measure,codex_domain_inferred_primary,Domain-inferred audit: title evidence names a measured statistical phenomenon. Primary targeted reclaim label.,targeted_reclaim,title_clause
term_da349106ed02d9e18d0b,Enterprises by sourcing status and enterprise group identification,enterprises by sourcing status and enterprise group identification,train_dev,title_clause|occ_1|tables_1|title|no_header|no_value|single_role,1,1,"{""title_clause"": 1}","{""has_header_evidence"": false, ""has_metadata_value_evidence"": false, ""has_title_evidence"": true, ""metadata_columns"": [], ""occurrence_count"": 1, ""table_count"": 1}",measure,codex_domain_inferred_primary,Domain-inferred audit: title evidence names a measured statistical phenomenon. Primary targeted reclaim label.,targeted_reclaim,title_clause
term_de6ad87afb9770c966bf,calendar adjusted,calendar adjusted,train_dev,title_clause|occ_2_5|tables_2_5|title|no_header|no_value|single_role,2,2,"{""title_clause"": 2}","{""has_header_evidence"": false, ""has_metadata_value_evidence"": false, ""has_title_evidence"": true, ""metadata_columns"": [], ""occurrence_count"": 2, ""table_count"": 2}",dimension_value,codex_domain_inferred_primary,Domain-inferred audit: metadata or domain evidence identifies a member of a dimension. Primary targeted reclaim label.,targeted_reclaim,title_clause
term_f72fa8d994fb8b35702c,EU level,eu level,train_dev,title_clause|occ_2_5|tables_2_5|title|no_header|no_value|single_role,5,5,"{""title_clause"": 5}","{""has_header_evidence"": false, ""has_metadata_value_evidence"": false, ""has_title_evidence"": true, ""metadata_columns"": [], ""occurrence_count"": 5, ""table_count"": 5}",dimension_value,codex_domain_inferred_primary,Domain-inferred audit: metadata or domain evidence identifies a member of a dimension. Primary targeted reclaim label.,targeted_reclaim,title_clause
term_f8773e37175cee000595,intermediate goods,intermediate goods,train_dev,title_clause|occ_2_5|tables_2_5|title|no_header|no_value|single_role,4,4,"{""title_clause"": 4}","{""has_header_evidence"": false, ""has_metadata_value_evidence"": false, ""has_title_evidence"": true, ""metadata_columns"": [], ""occurrence_count"": 4, ""table_count"": 4}",dimension_value,codex_domain_inferred_primary,Domain-inferred audit: metadata or domain evidence identifies a member of a dimension. Primary targeted reclaim label.,targeted_reclaim,title_clause
term_0043ff0570d1d65ffca2,Financial accounts for EU institutions,financial accounts for eu institutions,train_dev,title_full|occ_1|tables_1|title|no_header|no_value|single_role,1,1,"{""title_full"": 1}","{""has_header_evidence"": false, ""has_metadata_value_evidence"": false, ""has_title_evidence"": true, ""metadata_columns"": [], ""occurrence_count"": 1, ""table_count"": 1}",measure,codex_domain_inferred_primary,Domain-inferred audit: title evidence names a measured statistical phenomenon. Primary targeted reclaim label.,targeted_reclaim,title_full
term_04d259a5dc606fafaa23,EMU convergence criterion series - annual data,emu convergence criterion series - annual data,train_dev,title_full|occ_2_5|tables_2_5|title|no_header|no_value|single_role,2,2,"{""title_full"": 2}","{""has_header_evidence"": false, ""has_metadata_value_evidence"": false, ""has_title_evidence"": true, ""metadata_columns"": [], ""occurrence_count"": 2, ""table_count"": 2}",measure,codex_domain_inferred_primary,Domain-inferred audit: title evidence names a measured statistical phenomenon. Primary targeted reclaim label.,targeted_reclaim,title_full
term_0563739b5560786e3ac2,Prison capacity and number of persons held,prison capacity and number of persons held,train_dev,title_full|occ_1|tables_1|title|no_header|no_value|single_role,1,1,"{""title_full"": 1}","{""has_header_evidence"": false, ""has_metadata_value_evidence"": false, ""has_title_evidence"": true, ""metadata_columns"": [], ""occurrence_count"": 1, ""table_count"": 1}",measure,codex_domain_inferred_primary,Domain-inferred audit: title evidence names a measured statistical phenomenon. Primary targeted reclaim label.,targeted_reclaim,title_full
term_065e96a331bc26c22337,"Non-residents among all hospital discharges, % - historical data","non-residents among all hospital discharges, % - historical data",train_dev,title_full|occ_1|tables_1|title|no_header|no_value|single_role,1,1,"{""title_full"": 1}","{""has_header_evidence"": false, ""has_metadata_value_evidence"": false, ""has_title_evidence"": true, ""metadata_columns"": [], ""occurrence_count"": 1, ""table_count"": 1}",measure,codex_domain_inferred_primary,Domain-inferred audit: title evidence names a measured statistical phenomenon. Primary targeted reclaim label.,targeted_reclaim,title_full
term_07a6fed9674d36677632,Gender pay gap in unadjusted form,gender pay gap in unadjusted form,train_dev,title_full|occ_2_5|tables_2_5|title|no_header|no_value|single_role,3,3,"{""title_full"": 3}","{""has_header_evidence"": false, ""has_metadata_value_evidence"": false, ""has_title_evidence"": true, ""metadata_columns"": [], ""occurrence_count"": 3, ""table_count"": 3}",measure,codex_domain_inferred_primary,Domain-inferred audit: title evidence names a measured statistical phenomenon. Primary targeted reclaim label.,targeted_reclaim,title_full
term_07b543faa28cd1d2cd2a,"Annual earnings by economic control (enterprises with 10 employed persons or more) - NACE Rev. 2, B-S excluding O","annual earnings by economic control (enterprises with 10 employed persons or more) - nace rev. 2, b-s excluding o",train_dev,title_full|occ_2_5|tables_2_5|title|no_header|no_value|single_role,3,3,"{""title_full"": 3}","{""has_header_evidence"": false, ""has_metadata_value_evidence"": false, ""has_title_evidence"": true, ""metadata_columns"": [], ""occurrence_count"": 3, ""table_count"": 3}",measure,codex_domain_inferred_primary,Domain-inferred audit: title evidence names a measured statistical phenomenon. Primary targeted reclaim label.,targeted_reclaim,title_full
term_091cd45345c47686d877,"Monthly earnings by economic control (enterprises with 10 employed persons or more) - NACE Rev. 2, B-S excluding O","monthly earnings by economic control (enterprises with 10 employed persons or more) - nace rev. 2, b-s excluding o",train_dev,title_full|occ_2_5|tables_2_5|title|no_header|no_value|single_role,3,3,"{""title_full"": 3}","{""has_header_evidence"": false, ""has_metadata_value_evidence"": false, ""has_title_evidence"": true, ""metadata_columns"": [], ""occurrence_count"": 3, ""table_count"": 3}",measure,codex_domain_inferred_primary,Domain-inferred audit: title evidence names a measured statistical phenomenon. Primary targeted reclaim label.,targeted_reclaim,title_full
term_0b8b296439cb337c826f,Air emissions per sector and per gas,air emissions per sector and per gas,train_dev,title_full|occ_1|tables_1|title|no_header|no_value|single_role,1,1,"{""title_full"": 1}","{""has_header_evidence"": false, ""has_metadata_value_evidence"": false, ""has_title_evidence"": true, ""metadata_columns"": [], ""occurrence_count"": 1, ""table_count"": 1}",measure,codex_domain_inferred_primary,Domain-inferred audit: title evidence names a measured statistical phenomenon. Primary targeted reclaim label.,targeted_reclaim,title_full
term_0bd132f1a552c79780a1,Area at risk of severe soil erosion by water,area at risk of severe soil erosion by water,train_dev,title_full|occ_1|tables_1|title|no_header|no_value|single_role,1,1,"{""title_full"": 1}","{""has_header_evidence"": false, ""has_metadata_value_evidence"": false, ""has_title_evidence"": true, ""metadata_columns"": [], ""occurrence_count"": 1, ""table_count"": 1}",measure,codex_domain_inferred_primary,Domain-inferred audit: title evidence names a measured statistical phenomenon. Primary targeted reclaim label.,targeted_reclaim,title_full
term_123862fc9616167ba725,Private households by type of housing,private households by type of housing,train_dev,title_full|occ_1|tables_1|title|no_header|no_value|single_role,1,1,"{""title_full"": 1}","{""has_header_evidence"": false, ""has_metadata_value_evidence"": false, ""has_title_evidence"": true, ""metadata_columns"": [], ""occurrence_count"": 1, ""table_count"": 1}",measure,codex_domain_inferred_primary,Domain-inferred audit: title evidence names a measured statistical phenomenon. Primary targeted reclaim label.,targeted_reclaim,title_full
term_12d00fdb10c7d1e9aac5,"Accidental injuries at work in, by sex","accidental injuries at work in, by sex",train_dev,title_full|occ_1|tables_1|title|no_header|no_value|single_role,1,1,"{""title_full"": 1}","{""has_header_evidence"": false, ""has_metadata_value_evidence"": false, ""has_title_evidence"": true, ""metadata_columns"": [], ""occurrence_count"": 1, ""table_count"": 1}",measure,codex_domain_inferred_primary,Domain-inferred audit: title evidence names a measured statistical phenomenon. Primary targeted reclaim label.,targeted_reclaim,title_full
term_187ed41fa5539b31e8a0,Accommodation establishments,accommodation establishments,train_dev,title_full|occ_1|tables_1|title|no_header|no_value|single_role,1,1,"{""title_full"": 1}","{""has_header_evidence"": false, ""has_metadata_value_evidence"": false, ""has_title_evidence"": true, ""metadata_columns"": [], ""occurrence_count"": 1, ""table_count"": 1}",measure,codex_domain_inferred_primary,Domain-inferred audit: title evidence names a measured statistical phenomenon. Primary targeted reclaim label.,targeted_reclaim,title_full
term_1913b5df9a67325b0909,Rail freight traffic - ENP-South countries,rail freight traffic - enp-south countries,train_dev,title_full|occ_1|tables_1|title|no_header|no_value|single_role,1,1,"{""title_full"": 1}","{""has_header_evidence"": false, ""has_metadata_value_evidence"": false, ""has_title_evidence"": true, ""metadata_columns"": [], ""occurrence_count"": 1, ""table_count"": 1}",measure,codex_domain_inferred_primary,Domain-inferred audit: title evidence names a measured statistical phenomenon. Primary targeted reclaim label.,targeted_reclaim,title_full
term_1b8a9e7e2d011c43ca72,Aggregate propensity to consume by household type - experimental statistics,aggregate propensity to consume by household type - experimental statistics,train_dev,title_full|occ_1|tables_1|title|no_header|no_value|single_role,1,1,"{""title_full"": 1}","{""has_header_evidence"": false, ""has_metadata_value_evidence"": false, ""has_title_evidence"": true, ""metadata_columns"": [], ""occurrence_count"": 1, ""table_count"": 1}",measure,codex_domain_inferred_primary,Domain-inferred audit: title evidence names a measured statistical phenomenon. Primary targeted reclaim label.,targeted_reclaim,title_full
term_2331eaa212d7600b9d80,Generation of waste by hazardousness,generation of waste by hazardousness,train_dev,title_full|occ_1|tables_1|title|no_header|no_value|single_role,1,1,"{""title_full"": 1}","{""has_header_evidence"": false, ""has_metadata_value_evidence"": false, ""has_title_evidence"": true, ""metadata_columns"": [], ""occurrence_count"": 1, ""table_count"": 1}",measure,codex_domain_inferred_primary,Domain-inferred audit: title evidence names a measured statistical phenomenon. Primary targeted reclaim label.,targeted_reclaim,title_full
term_2808cfa62187fc77b830,3-month rates for euro area countries - quarterly data,3-month rates for euro area countries - quarterly data,train_dev,title_full|occ_1|tables_1|title|no_header|no_value|single_role,1,1,"{""title_full"": 1}","{""has_header_evidence"": false, ""has_metadata_value_evidence"": false, ""has_title_evidence"": true, ""metadata_columns"": [], ""occurrence_count"": 1, ""table_count"": 1}",measure,codex_domain_inferred_primary,Domain-inferred audit: title evidence names a measured statistical phenomenon. Primary targeted reclaim label.,targeted_reclaim,title_full
term_29f19de7cd079bdd4bd8,Annual captures of fish - live weight in tonnes - by fishing areas,annual captures of fish - live weight in tonnes - by fishing areas,train_dev,title_full|occ_1|tables_1|title|no_header|no_value|single_role,1,1,"{""title_full"": 1}","{""has_header_evidence"": false, ""has_metadata_value_evidence"": false, ""has_title_evidence"": true, ""metadata_columns"": [], ""occurrence_count"": 1, ""table_count"": 1}",measure,codex_domain_inferred_primary,Domain-inferred audit: title evidence names a measured statistical phenomenon. Primary targeted reclaim label.,targeted_reclaim,title_full
term_2bd205f355d558cc6a00,Annual work units in forestry and logging,annual work units in forestry and logging,train_dev,title_full|occ_1|tables_1|title|no_header|no_value|single_role,1,1,"{""title_full"": 1}","{""has_header_evidence"": false, ""has_metadata_value_evidence"": false, ""has_title_evidence"": true, ""metadata_columns"": [], ""occurrence_count"": 1, ""table_count"": 1}",measure,codex_domain_inferred_primary,Domain-inferred audit: title evidence names a measured statistical phenomenon. Primary targeted reclaim label.,targeted_reclaim,title_full
term_369d87390f41753c141f,HICP - non-energy industrial goods,hicp - non-energy industrial goods,train_dev,title_full|occ_1|tables_1|title|no_header|no_value|single_role,1,1,"{""title_full"": 1}","{""has_header_evidence"": false, ""has_metadata_value_evidence"": false, ""has_title_evidence"": true, ""metadata_columns"": [], ""occurrence_count"": 1, ""table_count"": 1}",measure,codex_domain_inferred_primary,Domain-inferred audit: title evidence names a measured statistical phenomenon. Primary targeted reclaim label.,targeted_reclaim,title_full
term_379f4d60e3eadc93e467,Immigration,immigration,train_dev,title_full|occ_1|tables_1|title|no_header|no_value|single_role,1,1,"{""title_full"": 1}","{""has_header_evidence"": false, ""has_metadata_value_evidence"": false, ""has_title_evidence"": true, ""metadata_columns"": [], ""occurrence_count"": 1, ""table_count"": 1}",measure,codex_domain_inferred_primary,Domain-inferred audit: title evidence names a measured statistical phenomenon. Primary targeted reclaim label.,targeted_reclaim,title_full
term_3d9b97ec67084366efcc,Protected areas,protected areas,validation,title_full|occ_2_5|tables_2_5|title|no_header|no_value|single_role,2,2,"{""title_full"": 2}","{""has_header_evidence"": false, ""has_metadata_value_evidence"": false, ""has_title_evidence"": true, ""metadata_columns"": [], ""occurrence_count"": 2, ""table_count"": 2}",measure,codex_domain_inferred_primary,Domain-inferred audit: title evidence names a measured statistical phenomenon. Primary targeted reclaim label.,targeted_reclaim,title_full
term_3e69ae651db583624d1b,Aggregate propensity to consume by activity status of the reference person - experimental statistics,aggregate propensity to consume by activity status of the reference person - experimental statistics,validation,title_full|occ_1|tables_1|title|no_header|no_value|single_role,1,1,"{""title_full"": 1}","{""has_header_evidence"": false, ""has_metadata_value_evidence"": false, ""has_title_evidence"": true, ""metadata_columns"": [], ""occurrence_count"": 1, ""table_count"": 1}",measure,codex_domain_inferred_primary,Domain-inferred audit: title evidence names a measured statistical phenomenon. Primary targeted reclaim label.,targeted_reclaim,title_full
term_40145d7332bc1dee9fec,Distribution of households by household type - experimental statistics,distribution of households by household type - experimental statistics,validation,title_full|occ_1|tables_1|title|no_header|no_value|single_role,1,1,"{""title_full"": 1}","{""has_header_evidence"": false, ""has_metadata_value_evidence"": false, ""has_title_evidence"": true, ""metadata_columns"": [], ""occurrence_count"": 1, ""table_count"": 1}",measure,codex_domain_inferred_primary,Domain-inferred audit: title evidence names a measured statistical phenomenon. Primary targeted reclaim label.,targeted_reclaim,title_full
term_42177d50c64f623cdb2e,Air pollutants - ENP-South countries,air pollutants - enp-south countries,validation,title_full|occ_1|tables_1|title|no_header|no_value|single_role,1,1,"{""title_full"": 1}","{""has_header_evidence"": false, ""has_metadata_value_evidence"": false, ""has_title_evidence"": true, ""metadata_columns"": [], ""occurrence_count"": 1, ""table_count"": 1}",measure,codex_domain_inferred_primary,Domain-inferred audit: title evidence names a measured statistical phenomenon. Primary targeted reclaim label.,targeted_reclaim,title_full
term_434d445881139e9d2acc,Autonomous pension funds - number of enterprises by size class of investments,autonomous pension funds - number of enterprises by size class of investments,validation,title_full|occ_1|tables_1|title|no_header|no_value|single_role,1,1,"{""title_full"": 1}","{""has_header_evidence"": false, ""has_metadata_value_evidence"": false, ""has_title_evidence"": true, ""metadata_columns"": [], ""occurrence_count"": 1, ""table_count"": 1}",measure,codex_domain_inferred_primary,Domain-inferred audit: title evidence names a measured statistical phenomenon. Primary targeted reclaim label.,targeted_reclaim,title_full
term_45ff40083bc2f9e4b0aa,"Ever-working women who have experienced sexual harassment at work, by frequency","ever-working women who have experienced sexual harassment at work, by frequency",validation,title_full|occ_1|tables_1|title|no_header|no_value|single_role,1,1,"{""title_full"": 1}","{""has_header_evidence"": false, ""has_metadata_value_evidence"": false, ""has_title_evidence"": true, ""metadata_columns"": [], ""occurrence_count"": 1, ""table_count"": 1}",measure,codex_domain_inferred_primary,Domain-inferred audit: title evidence names a measured statistical phenomenon. Primary targeted reclaim label.,targeted_reclaim,title_full
term_49b35e242f34c712bca5,Aggregate replacement ratio,aggregate replacement ratio,validation,title_full|occ_1|tables_1|title|no_header|no_value|single_role,1,1,"{""title_full"": 1}","{""has_header_evidence"": false, ""has_metadata_value_evidence"": false, ""has_title_evidence"": true, ""metadata_columns"": [], ""occurrence_count"": 1, ""table_count"": 1}",measure,codex_domain_inferred_primary,Domain-inferred audit: title evidence names a measured statistical phenomenon. Primary targeted reclaim label.,targeted_reclaim,title_full
term_4a9f17b11aea848e0f3f,Oil pipeline enterprises,oil pipeline enterprises,validation,title_full|occ_1|tables_1|title|no_header|no_value|single_role,1,1,"{""title_full"": 1}","{""has_header_evidence"": false, ""has_metadata_value_evidence"": false, ""has_title_evidence"": true, ""metadata_columns"": [], ""occurrence_count"": 1, ""table_count"": 1}",measure,codex_domain_inferred_primary,Domain-inferred audit: title evidence names a measured statistical phenomenon. Primary targeted reclaim label.,targeted_reclaim,title_full
