term_id,canonical_term,matching_key,split,stratum,table_count,occurrence_count,role_summary_json,feature_summary_json,category,annotator_id,notes,audit_source,target_cohort
term_10519b894f163fe51413,"Other investment - annual data, million units of national currency","other investment - annual data, million units of national currency",train_dev,title_full|occ_1|tables_1|title|no_header|no_value|single_role,1,1,"{""title_full"": 1}","{""has_header_evidence"": false, ""has_metadata_value_evidence"": false, ""has_title_evidence"": true, ""metadata_columns"": [], ""occurrence_count"": 1, ""table_count"": 1}",,,,targeted_reclaim,title_full
term_12b40533e32d7a6f52b4,Convergence indicators,convergence indicators,train_dev,title_full|occ_1|tables_1|title|no_header|no_value|single_role,1,1,"{""title_full"": 1}","{""has_header_evidence"": false, ""has_metadata_value_evidence"": false, ""has_title_evidence"": true, ""metadata_columns"": [], ""occurrence_count"": 1, ""table_count"": 1}",,,,targeted_reclaim,title_full
term_12d00fdb10c7d1e9aac5,"Accidental injuries at work in, by sex","accidental injuries at work in, by sex",train_dev,title_full|occ_1|tables_1|title|no_header|no_value|single_role,1,1,"{""title_full"": 1}","{""has_header_evidence"": false, ""has_metadata_value_evidence"": false, ""has_title_evidence"": true, ""metadata_columns"": [], ""occurrence_count"": 1, ""table_count"": 1}",,,,targeted_reclaim,title_full
term_187ed41fa5539b31e8a0,Accommodation establishments,accommodation establishments,train_dev,title_full|occ_1|tables_1|title|no_header|no_value|single_role,1,1,"{""title_full"": 1}","{""has_header_evidence"": false, ""has_metadata_value_evidence"": false, ""has_title_evidence"": true, ""metadata_columns"": [], ""occurrence_count"": 1, ""table_count"": 1}",,,,targeted_reclaim,title_full
term_197ca9245affe7ba755e,Material footprint,material footprint,train_dev,title_full|occ_2_5|tables_2_5|title|no_header|no_value|single_role,2,2,"{""title_full"": 2}","{""has_header_evidence"": false, ""has_metadata_value_evidence"": false, ""has_title_evidence"": true, ""metadata_columns"": [], ""occurrence_count"": 2, ""table_count"": 2}",,,,targeted_reclaim,title_full
term_1b8a9e7e2d011c43ca72,Aggregate propensity to consume by household type - experimental statistics,aggregate propensity to consume by household type - experimental statistics,train_dev,title_full|occ_1|tables_1|title|no_header|no_value|single_role,1,1,"{""title_full"": 1}","{""has_header_evidence"": false, ""has_metadata_value_evidence"": false, ""has_title_evidence"": true, ""metadata_columns"": [], ""occurrence_count"": 1, ""table_count"": 1}",,,,targeted_reclaim,title_full
term_1e0b2bfdc6938c46a19b,HICP - health,hicp - health,train_dev,title_full|occ_1|tables_1|title|no_header|no_value|single_role,1,1,"{""title_full"": 1}","{""has_header_evidence"": false, ""has_metadata_value_evidence"": false, ""has_title_evidence"": true, ""metadata_columns"": [], ""occurrence_count"": 1, ""table_count"": 1}",,,,targeted_reclaim,title_full
term_2331eaa212d7600b9d80,Generation of waste by hazardousness,generation of waste by hazardousness,train_dev,title_full|occ_1|tables_1|title|no_header|no_value|single_role,1,1,"{""title_full"": 1}","{""has_header_evidence"": false, ""has_metadata_value_evidence"": false, ""has_title_evidence"": true, ""metadata_columns"": [], ""occurrence_count"": 1, ""table_count"": 1}",,,,targeted_reclaim,title_full
term_2808cfa62187fc77b830,3-month rates for euro area countries - quarterly data,3-month rates for euro area countries - quarterly data,train_dev,title_full|occ_1|tables_1|title|no_header|no_value|single_role,1,1,"{""title_full"": 1}","{""has_header_evidence"": false, ""has_metadata_value_evidence"": false, ""has_title_evidence"": true, ""metadata_columns"": [], ""occurrence_count"": 1, ""table_count"": 1}",,,,targeted_reclaim,title_full
term_29f19de7cd079bdd4bd8,Annual captures of fish - live weight in tonnes - by fishing areas,annual captures of fish - live weight in tonnes - by fishing areas,train_dev,title_full|occ_1|tables_1|title|no_header|no_value|single_role,1,1,"{""title_full"": 1}","{""has_header_evidence"": false, ""has_metadata_value_evidence"": false, ""has_title_evidence"": true, ""metadata_columns"": [], ""occurrence_count"": 1, ""table_count"": 1}",,,,targeted_reclaim,title_full
term_2bd205f355d558cc6a00,Annual work units in forestry and logging,annual work units in forestry and logging,train_dev,title_full|occ_1|tables_1|title|no_header|no_value|single_role,1,1,"{""title_full"": 1}","{""has_header_evidence"": false, ""has_metadata_value_evidence"": false, ""has_title_evidence"": true, ""metadata_columns"": [], ""occurrence_count"": 1, ""table_count"": 1}",,,,targeted_reclaim,title_full
term_2ee1870e4923af41a66e,"Low achieving 15-year-olds in reading, mathematics or science by sex","low achieving 15-year-olds in reading, mathematics or science by sex",train_dev,title_full|occ_1|tables_1|title|no_header|no_value|single_role,1,1,"{""title_full"": 1}","{""has_header_evidence"": false, ""has_metadata_value_evidence"": false, ""has_title_evidence"": true, ""metadata_columns"": [], ""occurrence_count"": 1, ""table_count"": 1}",,,,targeted_reclaim,title_full
term_3b59ca06a899454b78b8,HICP - miscellaneous goods and services,hicp - miscellaneous goods and services,train_dev,title_full|occ_1|tables_1|title|no_header|no_value|single_role,1,1,"{""title_full"": 1}","{""has_header_evidence"": false, ""has_metadata_value_evidence"": false, ""has_title_evidence"": true, ""metadata_columns"": [], ""occurrence_count"": 1, ""table_count"": 1}",,,,targeted_reclaim,title_full
term_3e69ae651db583624d1b,Aggregate propensity to consume by activity status of the reference person - experimental statistics,aggregate propensity to consume by activity status of the reference person - experimental statistics,train_dev,title_full|occ_1|tables_1|title|no_header|no_value|single_role,1,1,"{""title_full"": 1}","{""has_header_evidence"": false, ""has_metadata_value_evidence"": false, ""has_title_evidence"": true, ""metadata_columns"": [], ""occurrence_count"": 1, ""table_count"": 1}",,,,targeted_reclaim,title_full
term_42177d50c64f623cdb2e,Air pollutants - ENP-South countries,air pollutants - enp-south countries,validation,title_full|occ_1|tables_1|title|no_header|no_value|single_role,1,1,"{""title_full"": 1}","{""has_header_evidence"": false, ""has_metadata_value_evidence"": false, ""has_title_evidence"": true, ""metadata_columns"": [], ""occurrence_count"": 1, ""table_count"": 1}",,,,targeted_reclaim,title_full
term_434d445881139e9d2acc,Autonomous pension funds - number of enterprises by size class of investments,autonomous pension funds - number of enterprises by size class of investments,validation,title_full|occ_1|tables_1|title|no_header|no_value|single_role,1,1,"{""title_full"": 1}","{""has_header_evidence"": false, ""has_metadata_value_evidence"": false, ""has_title_evidence"": true, ""metadata_columns"": [], ""occurrence_count"": 1, ""table_count"": 1}",,,,targeted_reclaim,title_full
term_45cff6bf89ed3f2f6fc7,"Financial derivatives and employee stock options - annual data, million units of national currency","financial derivatives and employee stock options - annual data, million units of national currency",validation,title_full|occ_1|tables_1|title|no_header|no_value|single_role,1,1,"{""title_full"": 1}","{""has_header_evidence"": false, ""has_metadata_value_evidence"": false, ""has_title_evidence"": true, ""metadata_columns"": [], ""occurrence_count"": 1, ""table_count"": 1}",,,,targeted_reclaim,title_full
term_4727953cfd5399889fa4,"Annual earnings by quantiles and contractual working time (enterprises with 10 employed persons or more) - NACE Rev. 2, B-S excluding O","annual earnings by quantiles and contractual working time (enterprises with 10 employed persons or more) - nace rev. 2, b-s excluding o",validation,title_full|occ_2_5|tables_2_5|title|no_header|no_value|single_role,3,3,"{""title_full"": 3}","{""has_header_evidence"": false, ""has_metadata_value_evidence"": false, ""has_title_evidence"": true, ""metadata_columns"": [], ""occurrence_count"": 3, ""table_count"": 3}",,,,targeted_reclaim,title_full
term_479c0d13c2da658b6596,"Mean annual earnings by NUTS 1 region (enterprises with 10 employees or more) - NACE Rev. 2, B-S excluding O","mean annual earnings by nuts 1 region (enterprises with 10 employees or more) - nace rev. 2, b-s excluding o",validation,title_full|occ_2_5|tables_2_5|title|no_header|no_value|single_role,3,3,"{""title_full"": 3}","{""has_header_evidence"": false, ""has_metadata_value_evidence"": false, ""has_title_evidence"": true, ""metadata_columns"": [], ""occurrence_count"": 3, ""table_count"": 3}",,,,targeted_reclaim,title_full
term_48918c90733c42a1872c,Resource productivity,resource productivity,validation,title_full|occ_2_5|tables_2_5|title|no_header|no_value|single_role,2,2,"{""title_full"": 2}","{""has_header_evidence"": false, ""has_metadata_value_evidence"": false, ""has_title_evidence"": true, ""metadata_columns"": [], ""occurrence_count"": 2, ""table_count"": 2}",,,,targeted_reclaim,title_full
term_49b35e242f34c712bca5,Aggregate replacement ratio,aggregate replacement ratio,validation,title_full|occ_1|tables_1|title|no_header|no_value|single_role,1,1,"{""title_full"": 1}","{""has_header_evidence"": false, ""has_metadata_value_evidence"": false, ""has_title_evidence"": true, ""metadata_columns"": [], ""occurrence_count"": 1, ""table_count"": 1}",,,,targeted_reclaim,title_full
term_49d40cb44423a906dd78,Money supply and official reserves - ENP-East countries,money supply and official reserves - enp-east countries,validation,title_full|occ_1|tables_1|title|no_header|no_value|single_role,1,1,"{""title_full"": 1}","{""has_header_evidence"": false, ""has_metadata_value_evidence"": false, ""has_title_evidence"": true, ""metadata_columns"": [], ""occurrence_count"": 1, ""table_count"": 1}",,,,targeted_reclaim,title_full
term_55fb7cc1d878464e0004,"Enterprises in wholesale trade, repair of vehicles and motorcycles (NACE Rev.2, G) - changes in stocks","enterprises in wholesale trade, repair of vehicles and motorcycles (nace rev.2, g) - changes in stocks",validation,title_full|occ_1|tables_1|title|no_header|no_value|single_role,1,1,"{""title_full"": 1}","{""has_header_evidence"": false, ""has_metadata_value_evidence"": false, ""has_title_evidence"": true, ""metadata_columns"": [], ""occurrence_count"": 1, ""table_count"": 1}",,,,targeted_reclaim,title_full
term_5822fa1a0ca7e8a8464c,Number of accounts linked to CPA categories,number of accounts linked to cpa categories,validation,title_full|occ_1|tables_1|title|no_header|no_value|single_role,1,1,"{""title_full"": 1}","{""has_header_evidence"": false, ""has_metadata_value_evidence"": false, ""has_title_evidence"": true, ""metadata_columns"": [], ""occurrence_count"": 1, ""table_count"": 1}",,,,targeted_reclaim,title_full
term_5b4a11bda5ff152083c1,3-month-interest rate,3-month-interest rate,validation,title_full|occ_1|tables_1|title|no_header|no_value|single_role,1,1,"{""title_full"": 1}","{""has_header_evidence"": false, ""has_metadata_value_evidence"": false, ""has_title_evidence"": true, ""metadata_columns"": [], ""occurrence_count"": 1, ""table_count"": 1}",,,,targeted_reclaim,title_full
term_5b55d9f64e803056fde9,Labour transitions from temporary to permanent contracts by sex -3-year average,labour transitions from temporary to permanent contracts by sex -3-year average,validation,title_full|occ_2_5|tables_2_5|title|no_header|no_value|single_role,2,2,"{""title_full"": 2}","{""has_header_evidence"": false, ""has_metadata_value_evidence"": false, ""has_title_evidence"": true, ""metadata_columns"": [], ""occurrence_count"": 2, ""table_count"": 2}",,,,targeted_reclaim,title_full
term_5cdd46954bb17460a674,Activity rates (aged 15-64) by sex - ENP-South countries,activity rates (aged 15-64) by sex - enp-south countries,validation,title_full|occ_1|tables_1|title|no_header|no_value|single_role,1,1,"{""title_full"": 1}","{""has_header_evidence"": false, ""has_metadata_value_evidence"": false, ""has_title_evidence"": true, ""metadata_columns"": [], ""occurrence_count"": 1, ""table_count"": 1}",,,,targeted_reclaim,title_full
term_61a3e10eb6e99356bc29,Persons at risk of poverty or social exclusion by degree of urbanisation,persons at risk of poverty or social exclusion by degree of urbanisation,validation,title_full|occ_1|tables_1|title|no_header|no_value|single_role,1,1,"{""title_full"": 1}","{""has_header_evidence"": false, ""has_metadata_value_evidence"": false, ""has_title_evidence"": true, ""metadata_columns"": [], ""occurrence_count"": 1, ""table_count"": 1}",,,,targeted_reclaim,title_full
term_6e1776b5ebfea29c4600,Annual freshwater abstraction by source - ENP-South countries,annual freshwater abstraction by source - enp-south countries,validation,title_full|occ_1|tables_1|title|no_header|no_value|single_role,1,1,"{""title_full"": 1}","{""has_header_evidence"": false, ""has_metadata_value_evidence"": false, ""has_title_evidence"": true, ""metadata_columns"": [], ""occurrence_count"": 1, ""table_count"": 1}",,,,targeted_reclaim,title_full
term_70d6fd9a3c8eb597f38d,Average number of weekly hours of other types of care by age group - children with at least one hour of other types of care,average number of weekly hours of other types of care by age group - children with at least one hour of other types of care,validation,title_full|occ_1|tables_1|title|no_header|no_value|single_role,1,1,"{""title_full"": 1}","{""has_header_evidence"": false, ""has_metadata_value_evidence"": false, ""has_title_evidence"": true, ""metadata_columns"": [], ""occurrence_count"": 1, ""table_count"": 1}",,,,targeted_reclaim,title_full
term_713204dc2ee4ab1bd2ec,GHG (Green House Gases) emissions,ghg (green house gases) emissions,validation,title_full|occ_1|tables_1|title|no_header|no_value|single_role,1,1,"{""title_full"": 1}","{""has_header_evidence"": false, ""has_metadata_value_evidence"": false, ""has_title_evidence"": true, ""metadata_columns"": [], ""occurrence_count"": 1, ""table_count"": 1}",,,,targeted_reclaim,title_full
term_7495099c6cc5f1bd9f7e,Acquisition of citizenship,acquisition of citizenship,validation,title_full|occ_1|tables_1|title|no_header|no_value|single_role,1,1,"{""title_full"": 1}","{""has_header_evidence"": false, ""has_metadata_value_evidence"": false, ""has_title_evidence"": true, ""metadata_columns"": [], ""occurrence_count"": 1, ""table_count"": 1}",,,,targeted_reclaim,title_full
term_74dee35dda71ade12769,"Women who have experienced sexual violence during childhood, by age group","women who have experienced sexual violence during childhood, by age group",validation,title_full|occ_1|tables_1|title|no_header|no_value|single_role,1,1,"{""title_full"": 1}","{""has_header_evidence"": false, ""has_metadata_value_evidence"": false, ""has_title_evidence"": true, ""metadata_columns"": [], ""occurrence_count"": 1, ""table_count"": 1}",,,,targeted_reclaim,title_full
term_766fd9b0b8551f7a0059,Additional indicators,additional indicators,validation,title_full|occ_1|tables_1|title|no_header|no_value|single_role,1,1,"{""title_full"": 1}","{""has_header_evidence"": false, ""has_metadata_value_evidence"": false, ""has_title_evidence"": true, ""metadata_columns"": [], ""occurrence_count"": 1, ""table_count"": 1}",,,,targeted_reclaim,title_full
term_77d302b885e2d961bbb4,Rail equipment: number of locomotives and passenger railways vehicles,rail equipment: number of locomotives and passenger railways vehicles,validation,title_full|occ_1|tables_1|title|no_header|no_value|single_role,1,1,"{""title_full"": 1}","{""has_header_evidence"": false, ""has_metadata_value_evidence"": false, ""has_title_evidence"": true, ""metadata_columns"": [], ""occurrence_count"": 1, ""table_count"": 1}",,,,targeted_reclaim,title_full
term_793fe685236958908e80,Median saving rate by activity status of the reference person - experimental statistics,median saving rate by activity status of the reference person - experimental statistics,validation,title_full|occ_1|tables_1|title|no_header|no_value|single_role,1,1,"{""title_full"": 1}","{""has_header_evidence"": false, ""has_metadata_value_evidence"": false, ""has_title_evidence"": true, ""metadata_columns"": [], ""occurrence_count"": 1, ""table_count"": 1}",,,,targeted_reclaim,title_full
term_80dfa059c815e13833fc,Railway enterprises by type of enterprise,railway enterprises by type of enterprise,validation,title_full|occ_1|tables_1|title|no_header|no_value|single_role,1,1,"{""title_full"": 1}","{""has_header_evidence"": false, ""has_metadata_value_evidence"": false, ""has_title_evidence"": true, ""metadata_columns"": [], ""occurrence_count"": 1, ""table_count"": 1}",,,,targeted_reclaim,title_full
term_83bd4b19bfdc9cabd920,Access to basic services and housing,access to basic services and housing,validation,title_full|occ_1|tables_1|title|no_header|no_value|single_role,1,1,"{""title_full"": 1}","{""has_header_evidence"": false, ""has_metadata_value_evidence"": false, ""has_title_evidence"": true, ""metadata_columns"": [], ""occurrence_count"": 1, ""table_count"": 1}",,,,targeted_reclaim,title_full
term_88ed5c725bfb8e77ac73,Activity rates by sex and age - ENP-East countries,activity rates by sex and age - enp-east countries,validation,title_full|occ_1|tables_1|title|no_header|no_value|single_role,1,1,"{""title_full"": 1}","{""has_header_evidence"": false, ""has_metadata_value_evidence"": false, ""has_title_evidence"": true, ""metadata_columns"": [], ""occurrence_count"": 1, ""table_count"": 1}",,,,targeted_reclaim,title_full
term_8ea012abbdd0b9cd1823,Area under wine-grape vine varieties broken down by vine variety and by age of the vines,area under wine-grape vine varieties broken down by vine variety and by age of the vines,validation,title_full|occ_2_5|tables_2_5|title|no_header|no_value|single_role,2,2,"{""title_full"": 2}","{""has_header_evidence"": false, ""has_metadata_value_evidence"": false, ""has_title_evidence"": true, ""metadata_columns"": [], ""occurrence_count"": 2, ""table_count"": 2}",,,,targeted_reclaim,title_full
term_9979cb6087827dcf461b,Balance of payments - ENP-East countries,balance of payments - enp-east countries,validation,title_full|occ_1|tables_1|title|no_header|no_value|single_role,1,1,"{""title_full"": 1}","{""has_header_evidence"": false, ""has_metadata_value_evidence"": false, ""has_title_evidence"": true, ""metadata_columns"": [], ""occurrence_count"": 1, ""table_count"": 1}",,,,targeted_reclaim,title_full
term_9b6f86fd9bc8527af967,"Gross non-performing loans, domestic and foreign entities - % of gross loans (source:)","gross non-performing loans, domestic and foreign entities - % of gross loans (source:)",validation,title_full|occ_2_5|tables_2_5|title|no_header|no_value|single_role,2,2,"{""title_full"": 2}","{""has_header_evidence"": false, ""has_metadata_value_evidence"": false, ""has_title_evidence"": true, ""metadata_columns"": [], ""occurrence_count"": 2, ""table_count"": 2}",,,,targeted_reclaim,title_full
term_a0eb7c31ab198509a8e6,"Direct investment abroad, main components - annual data, million units of national currency","direct investment abroad, main components - annual data, million units of national currency",validation,title_full|occ_1|tables_1|title|no_header|no_value|single_role,1,1,"{""title_full"": 1}","{""has_header_evidence"": false, ""has_metadata_value_evidence"": false, ""has_title_evidence"": true, ""metadata_columns"": [], ""occurrence_count"": 1, ""table_count"": 1}",,,,targeted_reclaim,title_full
term_a1d39b0f58f58885ef03,Ammonia emissions from agriculture - % of total emissions,ammonia emissions from agriculture - % of total emissions,validation,title_full|occ_1|tables_1|title|no_header|no_value|single_role,1,1,"{""title_full"": 1}","{""has_header_evidence"": false, ""has_metadata_value_evidence"": false, ""has_title_evidence"": true, ""metadata_columns"": [], ""occurrence_count"": 1, ""table_count"": 1}",,,,targeted_reclaim,title_full
term_a4a393bb61b7f0f6fddd,3-month rates for euro area countries - annual data,3-month rates for euro area countries - annual data,validation,title_full|occ_1|tables_1|title|no_header|no_value|single_role,1,1,"{""title_full"": 1}","{""has_header_evidence"": false, ""has_metadata_value_evidence"": false, ""has_title_evidence"": true, ""metadata_columns"": [], ""occurrence_count"": 1, ""table_count"": 1}",,,,targeted_reclaim,title_full
term_a9de94cae9218e50d61e,Age at which the person first received an old-age pension,age at which the person first received an old-age pension,validation,title_full|occ_1|tables_1|title|no_header|no_value|single_role,1,1,"{""title_full"": 1}","{""has_header_evidence"": false, ""has_metadata_value_evidence"": false, ""has_title_evidence"": true, ""metadata_columns"": [], ""occurrence_count"": 1, ""table_count"": 1}",,,,targeted_reclaim,title_full
term_afbbf45537dcbf2ce162,"Ever-working women who have experienced sexual harassment at work, by occurrence of the last episode","ever-working women who have experienced sexual harassment at work, by occurrence of the last episode",validation,title_full|occ_1|tables_1|title|no_header|no_value|single_role,1,1,"{""title_full"": 1}","{""has_header_evidence"": false, ""has_metadata_value_evidence"": false, ""has_title_evidence"": true, ""metadata_columns"": [], ""occurrence_count"": 1, ""table_count"": 1}",,,,targeted_reclaim,title_full
term_b4144be8cce8d87780ea,"Private sector credit flow, non-consolidated","private sector credit flow, non-consolidated",validation,title_full|occ_1|tables_1|title|no_header|no_value|single_role,1,1,"{""title_full"": 1}","{""has_header_evidence"": false, ""has_metadata_value_evidence"": false, ""has_title_evidence"": true, ""metadata_columns"": [], ""occurrence_count"": 1, ""table_count"": 1}",,,,targeted_reclaim,title_full
term_b4702bc4c96cbe9c8c3e,Processors of organic products by NACE Rev. 2 activity (C),processors of organic products by nace rev. 2 activity (c),validation,title_full|occ_1|tables_1|title|no_header|no_value|single_role,1,1,"{""title_full"": 1}","{""has_header_evidence"": false, ""has_metadata_value_evidence"": false, ""has_title_evidence"": true, ""metadata_columns"": [], ""occurrence_count"": 1, ""table_count"": 1}",,,,targeted_reclaim,title_full
term_bc62dbe2f238c1ccb956,Management of waste,management of waste,validation,title_full|occ_1|tables_1|title|no_header|no_value|single_role,1,1,"{""title_full"": 1}","{""has_header_evidence"": false, ""has_metadata_value_evidence"": false, ""has_title_evidence"": true, ""metadata_columns"": [], ""occurrence_count"": 1, ""table_count"": 1}",,,,targeted_reclaim,title_full
term_c2eac31babcbf50d29ec,Household saving rate,household saving rate,validation,title_full|occ_2_5|tables_2_5|title|no_header|no_value|single_role,2,2,"{""title_full"": 2}","{""has_header_evidence"": false, ""has_metadata_value_evidence"": false, ""has_title_evidence"": true, ""metadata_columns"": [], ""occurrence_count"": 2, ""table_count"": 2}",,,,targeted_reclaim,title_full
term_c5b6d6213a3f115d6a9f,Aggregate propensity to consume by degree of urbanisation - experimental statistics,aggregate propensity to consume by degree of urbanisation - experimental statistics,validation,title_full|occ_1|tables_1|title|no_header|no_value|single_role,1,1,"{""title_full"": 1}","{""has_header_evidence"": false, ""has_metadata_value_evidence"": false, ""has_title_evidence"": true, ""metadata_columns"": [], ""occurrence_count"": 1, ""table_count"": 1}",,,,targeted_reclaim,title_full
term_c6b62adcbff51d6e3318,Abortion indicators,abortion indicators,validation,title_full|occ_1|tables_1|title|no_header|no_value|single_role,1,1,"{""title_full"": 1}","{""has_header_evidence"": false, ""has_metadata_value_evidence"": false, ""has_title_evidence"": true, ""metadata_columns"": [], ""occurrence_count"": 1, ""table_count"": 1}",,,,targeted_reclaim,title_full
term_ca4f25ebde3ce23ccf99,Human resources in science and technology (HRST),human resources in science and technology (hrst),validation,title_full|occ_1|tables_1|title|no_header|no_value|single_role,1,1,"{""title_full"": 1}","{""has_header_evidence"": false, ""has_metadata_value_evidence"": false, ""has_title_evidence"": true, ""metadata_columns"": [], ""occurrence_count"": 1, ""table_count"": 1}",,,,targeted_reclaim,title_full
term_cab7eac865504462629d,In-work at-risk-of-poverty rate by educational attainment level,in-work at-risk-of-poverty rate by educational attainment level,validation,title_full|occ_1|tables_1|title|no_header|no_value|single_role,1,1,"{""title_full"": 1}","{""has_header_evidence"": false, ""has_metadata_value_evidence"": false, ""has_title_evidence"": true, ""metadata_columns"": [], ""occurrence_count"": 1, ""table_count"": 1}",,,,targeted_reclaim,title_full
term_cbeb5ff501e35233c9bf,"Monthly earnings by quantiles and contractual working time (enterprises with 10 employed persons or more) - NACE Rev. 2, B-S excluding O","monthly earnings by quantiles and contractual working time (enterprises with 10 employed persons or more) - nace rev. 2, b-s excluding o",validation,title_full|occ_2_5|tables_2_5|title|no_header|no_value|single_role,2,2,"{""title_full"": 2}","{""has_header_evidence"": false, ""has_metadata_value_evidence"": false, ""has_title_evidence"": true, ""metadata_columns"": [], ""occurrence_count"": 2, ""table_count"": 2}",,,,targeted_reclaim,title_full
term_d4457b46a2a9fe773bfa,"Private sector debt: loans by sectors, non-consolidated - million units of national currency","private sector debt: loans by sectors, non-consolidated - million units of national currency",validation,title_full|occ_1|tables_1|title|no_header|no_value|single_role,1,1,"{""title_full"": 1}","{""has_header_evidence"": false, ""has_metadata_value_evidence"": false, ""has_title_evidence"": true, ""metadata_columns"": [], ""occurrence_count"": 1, ""table_count"": 1}",,,,targeted_reclaim,title_full
term_d6c7c89a6a8c6a833f4e,Activity rate by sex,activity rate by sex,validation,title_full|occ_1|tables_1|title|no_header|no_value|single_role,1,1,"{""title_full"": 1}","{""has_header_evidence"": false, ""has_metadata_value_evidence"": false, ""has_title_evidence"": true, ""metadata_columns"": [], ""occurrence_count"": 1, ""table_count"": 1}",,,,targeted_reclaim,title_full
term_d936cce771b506a7c321,Gross saving,gross saving,validation,title_full|occ_1|tables_1|title|no_header|no_value|single_role,1,1,"{""title_full"": 1}","{""has_header_evidence"": false, ""has_metadata_value_evidence"": false, ""has_title_evidence"": true, ""metadata_columns"": [], ""occurrence_count"": 1, ""table_count"": 1}",,,,targeted_reclaim,title_full
term_e012724b204aae25aa07,"Annual earnings by economic control (enterprises with 10 employed persons or more) - NACE Rev. 1.1, C-O excluding L","annual earnings by economic control (enterprises with 10 employed persons or more) - nace rev. 1.1, c-o excluding l",validation,title_full|occ_1|tables_1|title|no_header|no_value|single_role,1,1,"{""title_full"": 1}","{""has_header_evidence"": false, ""has_metadata_value_evidence"": false, ""has_title_evidence"": true, ""metadata_columns"": [], ""occurrence_count"": 1, ""table_count"": 1}",,,,targeted_reclaim,title_full
term_e078531806d3a6d4ed9d,Households maintaining the same standard of living using savings by duration and risk of poverty threshold,households maintaining the same standard of living using savings by duration and risk of poverty threshold,validation,title_full|occ_1|tables_1|title|no_header|no_value|single_role,1,1,"{""title_full"": 1}","{""has_header_evidence"": false, ""has_metadata_value_evidence"": false, ""has_title_evidence"": true, ""metadata_columns"": [], ""occurrence_count"": 1, ""table_count"": 1}",,,,targeted_reclaim,title_full
term_e0fc85c5fb475992ff8d,Common farmland bird index,common farmland bird index,validation,title_full|occ_1|tables_1|title|no_header|no_value|single_role,1,1,"{""title_full"": 1}","{""has_header_evidence"": false, ""has_metadata_value_evidence"": false, ""has_title_evidence"": true, ""metadata_columns"": [], ""occurrence_count"": 1, ""table_count"": 1}",,,,targeted_reclaim,title_full
term_e662c33ccdfdcf578a9d,"International trade of and enlargement countries, by, total product","international trade of and enlargement countries, by, total product",validation,title_full|occ_1|tables_1|title|no_header|no_value|single_role,1,1,"{""title_full"": 1}","{""has_header_evidence"": false, ""has_metadata_value_evidence"": false, ""has_title_evidence"": true, ""metadata_columns"": [], ""occurrence_count"": 1, ""table_count"": 1}",,,,targeted_reclaim,title_full
term_e7a61b07373085649f64,All valid permits by reason on 31 December of each year,all valid permits by reason on 31 december of each year,validation,title_full|occ_1|tables_1|title|no_header|no_value|single_role,1,1,"{""title_full"": 1}","{""has_header_evidence"": false, ""has_metadata_value_evidence"": false, ""has_title_evidence"": true, ""metadata_columns"": [], ""occurrence_count"": 1, ""table_count"": 1}",,,,targeted_reclaim,title_full
term_ec3854936cdf4e1324e0,Business written in non-EEA countries,business written in non-eea countries,final_test,title_full|occ_1|tables_1|title|no_header|no_value|single_role,1,1,"{""title_full"": 1}","{""has_header_evidence"": false, ""has_metadata_value_evidence"": false, ""has_title_evidence"": true, ""metadata_columns"": [], ""occurrence_count"": 1, ""table_count"": 1}",,,,targeted_reclaim,title_full
term_ee434dbf13471413f354,"Annual earnings by quantiles and contractual working time (enterprises with 10 employed persons or more) - NACE Rev. 1.1, C-O excluding L","annual earnings by quantiles and contractual working time (enterprises with 10 employed persons or more) - nace rev. 1.1, c-o excluding l",final_test,title_full|occ_1|tables_1|title|no_header|no_value|single_role,1,1,"{""title_full"": 1}","{""has_header_evidence"": false, ""has_metadata_value_evidence"": false, ""has_title_evidence"": true, ""metadata_columns"": [], ""occurrence_count"": 1, ""table_count"": 1}",,,,targeted_reclaim,title_full
term_efd064db52dc2543bc3b,Distribution of households with children by number of children,distribution of households with children by number of children,final_test,title_full|occ_1|tables_1|title|no_header|no_value|single_role,1,1,"{""title_full"": 1}","{""has_header_evidence"": false, ""has_metadata_value_evidence"": false, ""has_title_evidence"": true, ""metadata_columns"": [], ""occurrence_count"": 1, ""table_count"": 1}",,,,targeted_reclaim,title_full
term_f287719842b9def3cd28,Self-reported unmet need for medical examination and care by sex,self-reported unmet need for medical examination and care by sex,final_test,title_full|occ_1|tables_1|title|no_header|no_value|single_role,1,1,"{""title_full"": 1}","{""has_header_evidence"": false, ""has_metadata_value_evidence"": false, ""has_title_evidence"": true, ""metadata_columns"": [], ""occurrence_count"": 1, ""table_count"": 1}",,,,targeted_reclaim,title_full
term_f849cf76c5d52c0e7167,Severe material deprivation rate by NUTS 2 region,severe material deprivation rate by nuts 2 region,final_test,title_full|occ_2_5|tables_2_5|title|no_header|no_value|single_role,2,2,"{""title_full"": 2}","{""has_header_evidence"": false, ""has_metadata_value_evidence"": false, ""has_title_evidence"": true, ""metadata_columns"": [], ""occurrence_count"": 2, ""table_count"": 2}",,,,targeted_reclaim,title_full
