relation_id,source_term_id,source_term,target_term_id,target_term,relation_type,confidence,evidence_ids_json,evidence,generation_methods_json,run_id
relation_246d388d3bb1af3c494e,term_4c7e35d1efbd7315d86c,Distribution of digital platform workers (at least one hour in the last month) by price setting,term_0a5f811862a59c07d79f,Distribution of digital platform workers (at least one hour in the last month) by price setting - experimental statistics,broader_than,0.780000,"[""occ_1acb4d0ae43d89fd73f4"", ""occ_c2bf976f37da066d2aae""]","{""domain_signal"": ""domain_weak_or_cross"", ""embedding_similarity"": 0.959162, ""qualifier_tokens"": [""experimental"", ""statistics""], ""source_domain"": ""cross-domain or other"", ""target_domain"": ""cross-domain or other"", ""token_jaccard"": 0.857143}","[""lexical_containment"", ""qualifier_patterns""]",run_e6e523656ea9857ecac9
relation_9825c30c9ea2bdd4b891,term_4ea94854b36b7164e6fb,"Road cabotage transport by country in which cabotage takes place (t, tkm)",term_0da9b68f84efad225392,"Road cabotage transport by country in which cabotage takes place (t, tkm) - (from onwards)",broader_than,0.780000,"[""occ_e2efbde9346de366d647"", ""occ_f9c5658632fc4808080c""]","{""domain_signal"": ""domain_weak_or_cross"", ""embedding_similarity"": 0.979635, ""qualifier_tokens"": [""from"", ""onwards""], ""source_domain"": ""cross-domain or other"", ""target_domain"": ""cross-domain or other"", ""token_jaccard"": 0.818182}","[""lexical_containment"", ""qualifier_patterns""]",run_e6e523656ea9857ecac9
relation_cadc068dbd904715638b,term_524f26c23c149007b7c1,Real GDP growth rate,term_680d8add75684ad731c8,Real GDP growth rate - volume,broader_than,0.780000,"[""occ_ccf8ad6a53bd7be29c56"", ""occ_e4b38f8cdfd99543ad8b""]","{""domain_signal"": ""domain_weak_or_cross"", ""embedding_similarity"": 0.92075, ""qualifier_tokens"": [""volume""], ""source_domain"": ""cross-domain or other"", ""target_domain"": ""cross-domain or other"", ""token_jaccard"": 0.8}","[""lexical_containment"", ""qualifier_patterns""]",run_e6e523656ea9857ecac9
relation_10462dbeb89735f77431,term_54a3bcdbf8f08629560f,Gross national income,term_95b23a0abc0cf6816c43,Official development assistance as share of gross national income,broader_than,0.780000,"[""occ_2ec1798d556dbdfa6fa6"", ""occ_5e2b37633a9f142b1c29""]","{""domain_signal"": ""domain_weak_or_cross"", ""embedding_similarity"": 0.829069, ""qualifier_tokens"": [""as"", ""assistance"", ""development"", ""official"", ""share""], ""source_domain"": ""cross-domain or other"", ""target_domain"": ""cross-domain or other"", ""token_jaccard"": 0.375}","[""lexical_containment"", ""qualifier_patterns""]",run_e6e523656ea9857ecac9
relation_30c49ea317cdeb9732eb,term_5a81cbeed5828801de9a,Effect of taxes on income quintile share ratio S80/S20,term_a4a4b3edcc8d7cd6085f,Effect of taxes and social transfers on income quintile share ratio S80/S20,broader_than,0.780000,"[""occ_4b3928bf68dc6bf3606f"", ""occ_719b86e11d42e215a2f0""]","{""domain_signal"": ""domain_weak_or_cross"", ""embedding_similarity"": 0.959394, ""qualifier_tokens"": [""social"", ""transfers""], ""source_domain"": ""cross-domain or other"", ""target_domain"": ""cross-domain or other"", ""token_jaccard"": 0.8}","[""lexical_containment"", ""qualifier_patterns""]",run_e6e523656ea9857ecac9
relation_be85e2df49e05ad4e36b,term_5cdcf9cf1a2d52d3887b,Share of total population not having indoor flushing toilet for the sole use of their household,term_452027397b2cdcf36d77,Share of total population not having indoor flushing toilet for the sole use of their household - EU-SILC survey,broader_than,0.780000,"[""occ_ea0f8daa40d65da77bbe"", ""occ_ef73d90f99f4ed008d0a""]","{""domain_signal"": ""domain_weak_or_cross"", ""embedding_similarity"": 0.927965, ""qualifier_tokens"": [""eu"", ""silc"", ""survey""], ""source_domain"": ""cross-domain or other"", ""target_domain"": ""cross-domain or other"", ""token_jaccard"": 0.8}","[""lexical_containment"", ""qualifier_patterns""]",run_e6e523656ea9857ecac9
relation_3a07d1c841c99ad048cf,term_5f7e6cf5264e9854d4ea,Causes of death,term_962076671ba1710ec9cd,Causes of death - potential years of life lost by country of residence,broader_than,0.780000,"[""occ_9747d95b7be6e7fc7ddb"", ""occ_b66cddb066527ed1af7b""]","{""domain_signal"": ""domain_weak_or_cross"", ""embedding_similarity"": 0.841338, ""qualifier_tokens"": [""country"", ""life"", ""lost"", ""potential"", ""residence"", ""years""], ""source_domain"": ""cross-domain or other"", ""target_domain"": ""cross-domain or other"", ""token_jaccard"": 0.25}","[""lexical_containment"", ""qualifier_patterns""]",run_e6e523656ea9857ecac9
relation_d863bbf388d31ed71714,term_6e3300b3b76ec6fc07b9,Inequality of income distribution S80/S20 income quintile share ratio,term_720ba7a9b58779717a67,Inequality of income distribution S80/S20 income quintile share ratio - EU-SILC and ECHP surveys,broader_than,0.780000,"[""occ_0b9159b3ddb2951fccb1"", ""occ_9d800f32fc2179827f35""]","{""domain_signal"": ""domain_weak_or_cross"", ""embedding_similarity"": 0.923803, ""qualifier_tokens"": [""echp"", ""eu"", ""silc"", ""surveys""], ""source_domain"": ""cross-domain or other"", ""target_domain"": ""cross-domain or other"", ""token_jaccard"": 0.666667}","[""lexical_containment"", ""qualifier_patterns""]",run_e6e523656ea9857ecac9
relation_289990dccaa3eb7b81f2,term_70fbc6c91624609e107f,as % of total public expenditure,term_bf772c90f95cd422ec1d,Expenditure on public educational institutions - as % of total or current expenditure,broader_than,0.780000,"[""occ_4eb7778c63449d84de2d"", ""occ_ca9a3487054885a857c1""]","{""domain_signal"": ""domain_weak_or_cross"", ""embedding_similarity"": 0.838628, ""qualifier_tokens"": [""current"", ""educational"", ""institutions"", ""or""], ""source_domain"": ""cross-domain or other"", ""target_domain"": ""cross-domain or other"", ""token_jaccard"": 0.5}","[""lexical_containment"", ""qualifier_patterns""]",run_e6e523656ea9857ecac9
relation_ed59643fc5d5e6a1ccc9,term_70fbc6c91624609e107f,as % of total public expenditure,term_d1a57151199d56c5e07f,Financial aid to students by education level - as % of total public expenditure,broader_than,0.780000,"[""occ_1155f6065012042aa487"", ""occ_4eb7778c63449d84de2d""]","{""domain_signal"": ""domain_weak_or_cross"", ""embedding_similarity"": 0.798493, ""qualifier_tokens"": [""aid"", ""education"", ""financial"", ""level"", ""students""], ""source_domain"": ""cross-domain or other"", ""target_domain"": ""cross-domain or other"", ""token_jaccard"": 0.444444}","[""lexical_containment"", ""qualifier_patterns""]",run_e6e523656ea9857ecac9
relation_036b1d83550a2495a88c,term_751662a2365b33aba273,Median saving rate by income quintile,term_6d3a4e9e00dfe2d6b031,Median saving rate by income quintile - experimental statistics,broader_than,0.780000,"[""occ_b3bbc74874eacc80fac4"", ""occ_b8196d6fdf9c395410b4""]","{""domain_signal"": ""domain_weak_or_cross"", ""embedding_similarity"": 0.937703, ""qualifier_tokens"": [""experimental"", ""statistics""], ""source_domain"": ""cross-domain or other"", ""target_domain"": ""cross-domain or other"", ""token_jaccard"": 0.714286}","[""lexical_containment"", ""qualifier_patterns""]",run_e6e523656ea9857ecac9
relation_8b78c02ac32d000fea26,term_782651427b7030ca5928,Persons with loans for transport purposes by risk of poverty threshold,term_3fb4d8aaa9743e4baabd,"Persons with loans for purposes other than property, transport, education and daily living expenses by risk of poverty threshold",broader_than,0.780000,"[""occ_2ce4f037086b2d9922cd"", ""occ_9752f0b7f3697f5e929b""]","{""domain_signal"": ""domain_weak_or_cross"", ""embedding_similarity"": 0.93559, ""qualifier_tokens"": [""daily"", ""education"", ""expenses"", ""living"", ""other"", ""property"", ""than""], ""source_domain"": ""cross-domain or other"", ""target_domain"": ""cross-domain or other"", ""token_jaccard"": 0.5}","[""lexical_containment"", ""qualifier_patterns""]",run_e6e523656ea9857ecac9
relation_31f0c915070f10de7de8,term_783f110b27cf7b2988d8,"volume (in TEUs) of containers transported to/from main ports, by loading status",term_9a3dacd0972009bf63b3,"Short sea shipping - country level - volume (in TEUs) of containers transported to/from main ports, by loading status",broader_than,0.780000,"[""occ_4ac63c63ddcc999f12d8"", ""occ_b06721d22ae5a269a1f8""]","{""domain_signal"": ""domain_weak_or_cross"", ""embedding_similarity"": 0.828507, ""qualifier_tokens"": [""country"", ""level"", ""sea"", ""shipping"", ""short""], ""source_domain"": ""transport"", ""target_domain"": ""cross-domain or other"", ""token_jaccard"": 0.642857}","[""lexical_containment"", ""qualifier_patterns""]",run_e6e523656ea9857ecac9
relation_03c684d42e98d2a6be5d,term_7b14b367f153f0478857,Gross value added by industry,term_38c663b569ebe677c2d6,Gross value added of the agricultural industry,broader_than,0.780000,"[""occ_32c188c3ed6692705634"", ""occ_4bb11a988269112dba60"", ""occ_679f4cc07a9cd90d3e9a""]","{""domain_signal"": ""domain_weak_or_cross"", ""embedding_similarity"": 0.917286, ""qualifier_tokens"": [""agricultural""], ""source_domain"": ""cross-domain or other"", ""target_domain"": ""cross-domain or other"", ""token_jaccard"": 0.8}","[""lexical_containment"", ""qualifier_patterns""]",run_e6e523656ea9857ecac9
relation_74ff363ed275e80a1581,term_7b14b367f153f0478857,Gross value added by industry,term_9fbaa45e3349ea71692d,Gross value added by industry - ENP-South countries,broader_than,0.780000,"[""occ_4bb11a988269112dba60"", ""occ_679f4cc07a9cd90d3e9a"", ""occ_fe49b6feb0058dbb1db3""]","{""domain_signal"": ""domain_weak_or_cross"", ""embedding_similarity"": 0.865559, ""qualifier_tokens"": [""countries"", ""enp"", ""south""], ""source_domain"": ""cross-domain or other"", ""target_domain"": ""cross-domain or other"", ""token_jaccard"": 0.571429}","[""lexical_containment"", ""qualifier_patterns""]",run_e6e523656ea9857ecac9
relation_abe079521cf17461c6c0,term_7b14b367f153f0478857,Gross value added by industry,term_df1a5ad7a443268181aa,Gross value added by industry - ENP-East countries,broader_than,0.780000,"[""occ_4bb11a988269112dba60"", ""occ_679f4cc07a9cd90d3e9a"", ""occ_7d1f6afae9fddb20c968""]","{""domain_signal"": ""domain_weak_or_cross"", ""embedding_similarity"": 0.888717, ""qualifier_tokens"": [""countries"", ""east"", ""enp""], ""source_domain"": ""cross-domain or other"", ""target_domain"": ""cross-domain or other"", ""token_jaccard"": 0.571429}","[""lexical_containment"", ""qualifier_patterns""]",run_e6e523656ea9857ecac9
relation_c41c8607e33e26a9f762,term_7b14b367f153f0478857,Gross value added by industry,term_fb061a2388528d4de67d,Gross value added of the agricultural industry - basic and producer prices,broader_than,0.780000,"[""occ_4bb11a988269112dba60"", ""occ_5b57ecb874eef1dc74ad"", ""occ_679f4cc07a9cd90d3e9a""]","{""domain_signal"": ""domain_weak_or_cross"", ""embedding_similarity"": 0.856865, ""qualifier_tokens"": [""agricultural"", ""basic"", ""prices"", ""producer""], ""source_domain"": ""cross-domain or other"", ""target_domain"": ""cross-domain or other"", ""token_jaccard"": 0.5}","[""lexical_containment"", ""qualifier_patterns""]",run_e6e523656ea9857ecac9
relation_adee6a0cc5bc1dbe48a6,term_7c168de392caf7078752,as % of total active population,term_8fa5a4c35cfb38394961,"Classroom teachers working full-time and part-time in primary, lower-secondary and upper-secondary education - as % of total active population",broader_than,0.780000,"[""occ_0435b7fd2c7a4c048e36"", ""occ_49ffecd386c30afe7a1a""]","{""domain_signal"": ""domain_weak_or_cross"", ""embedding_similarity"": 0.691702, ""qualifier_tokens"": [""classroom"", ""education"", ""full"", ""lower"", ""part"", ""primary"", ""secondary"", ""teachers"", ""time"", ""upper"", ""working""], ""source_domain"": ""cross-domain or other"", ""target_domain"": ""cross-domain or other"", ""token_jaccard"": 0.266667}","[""lexical_containment"", ""qualifier_patterns""]",run_e6e523656ea9857ecac9
relation_d6138dfe7b743bc6b98b,term_7c7d663e6be11fcca38d,Goods road transport enterprises by employment size classes,term_a3677d8c6276e767b3fe,Persons employed in goods road transport enterprises by employment size classes,broader_than,0.780000,"[""occ_9474fb98f1a68226a14a"", ""occ_b16cc2d0265d2204bf7e""]","{""domain_signal"": ""domain_weak_or_cross"", ""embedding_similarity"": 0.963088, ""qualifier_tokens"": [""employed"", ""persons""], ""source_domain"": ""transport"", ""target_domain"": ""cross-domain or other"", ""token_jaccard"": 0.777778}","[""lexical_containment"", ""qualifier_patterns""]",run_e6e523656ea9857ecac9
relation_3636473810bc2a0ceeed,term_7dcf76b37479e12f0002,Air transport equipment,term_45c3f1dcec8bf74b3b4e,Air transport equipment: number of aircrafts,broader_than,0.780000,"[""occ_215a5c27247ae0959741"", ""occ_b87c63555869d8ad8405""]","{""domain_signal"": ""domain_weak_or_cross"", ""embedding_similarity"": 0.834168, ""qualifier_tokens"": [""aircrafts"", ""number""], ""source_domain"": ""transport"", ""target_domain"": ""cross-domain or other"", ""token_jaccard"": 0.6}","[""lexical_containment"", ""qualifier_patterns""]",run_e6e523656ea9857ecac9
relation_34b82ce17dbb69b8cd8e,term_7fd0142c8dd981cee687,House price index - quarterly data,term_95b646dd7227ccce08b4,House price index (= 100) - quarterly data,broader_than,0.780000,"[""occ_4fe249746295828a714b"", ""occ_68b988f66554c2a11cc1""]","{""domain_signal"": ""domain_weak_or_cross"", ""embedding_similarity"": 0.9265, ""qualifier_tokens"": [""100""], ""source_domain"": ""cross-domain or other"", ""target_domain"": ""cross-domain or other"", ""token_jaccard"": 0.833333}","[""lexical_containment"", ""qualifier_patterns""]",run_e6e523656ea9857ecac9
relation_b8954f43080a3051ae69,term_7fd0142c8dd981cee687,House price index - quarterly data,term_cf8712dfc9d708cb8fa1,"House price index, deflated - quarterly data",broader_than,0.780000,"[""occ_68b988f66554c2a11cc1"", ""occ_b9d1e1e2493920a661de""]","{""domain_signal"": ""domain_weak_or_cross"", ""embedding_similarity"": 0.944009, ""qualifier_tokens"": [""deflated""], ""source_domain"": ""cross-domain or other"", ""target_domain"": ""cross-domain or other"", ""token_jaccard"": 0.833333}","[""lexical_containment"", ""qualifier_patterns""]",run_e6e523656ea9857ecac9
relation_9d11d3d105b931675c6d,term_83f4130ed4f379e5ebf9,Goods transport by road,term_a3677d8c6276e767b3fe,Persons employed in goods road transport enterprises by employment size classes,broader_than,0.780000,"[""occ_1c6422094d8f3fe633ee"", ""occ_b16cc2d0265d2204bf7e""]","{""domain_signal"": ""domain_weak_or_cross"", ""embedding_similarity"": 0.777792, ""qualifier_tokens"": [""classes"", ""employed"", ""employment"", ""enterprises"", ""persons"", ""size""], ""source_domain"": ""transport"", ""target_domain"": ""cross-domain or other"", ""token_jaccard"": 0.333333}","[""lexical_containment"", ""qualifier_patterns""]",run_e6e523656ea9857ecac9
relation_552a57b6b1f72992dded,term_849e62807acaa4f25c07,"Relative poverty threshold after social transfers, income per month",term_76c2945b074128c6464f,"Relative poverty threshold after social transfers, income per month - ENP-East countries",broader_than,0.780000,"[""occ_be4bfab83949e7c4c624"", ""occ_e4e85958c855fd209fa3""]","{""domain_signal"": ""domain_weak_or_cross"", ""embedding_similarity"": 0.958236, ""qualifier_tokens"": [""countries"", ""east"", ""enp""], ""source_domain"": ""cross-domain or other"", ""target_domain"": ""cross-domain or other"", ""token_jaccard"": 0.75}","[""lexical_containment"", ""qualifier_patterns""]",run_e6e523656ea9857ecac9
relation_de5832d85456bb11a5a1,term_84c96995e5ca8437bcca,Output of the agricultural industry,term_a1ccdeee056213c3adca,Output of the agricultural industry - basic and producer prices,broader_than,0.780000,"[""occ_6e40ad60c65d9e7d11b0"", ""occ_cbfbe4db32ad1ab190d5""]","{""domain_signal"": ""domain_weak_or_cross"", ""embedding_similarity"": 0.88392, ""qualifier_tokens"": [""basic"", ""prices"", ""producer""], ""source_domain"": ""cross-domain or other"", ""target_domain"": ""cross-domain or other"", ""token_jaccard"": 0.5}","[""lexical_containment"", ""qualifier_patterns""]",run_e6e523656ea9857ecac9
relation_02cf7cf7e38e1aee7f64,term_86c6296d5245a05d0ec6,Industrial and construction production volume index,term_324b9884a59c48c27271,Industrial and construction production volume index - calendar adjusted - ENP-East countries,broader_than,0.780000,"[""occ_3746bae270ac5755e279"", ""occ_b2f9dd55550fd112fa92""]","{""domain_signal"": ""domain_weak_or_cross"", ""embedding_similarity"": 0.849351, ""qualifier_tokens"": [""adjusted"", ""calendar"", ""countries"", ""east"", ""enp""], ""source_domain"": ""cross-domain or other"", ""target_domain"": ""cross-domain or other"", ""token_jaccard"": 0.5}","[""lexical_containment"", ""qualifier_patterns""]",run_e6e523656ea9857ecac9
relation_7d480851f4b211958c9e,term_87a753574448dc6084bb,Gini coefficient of equivalised disposable income,term_0e2307e31f6b17f4428d,Gini coefficient of equivalised disposable income before social transfers (pensions excluded from social transfers),broader_than,0.780000,"[""occ_2b112d7082056cf8ab23"", ""occ_2ee48ebc75e6cd991609""]","{""domain_signal"": ""domain_weak_or_cross"", ""embedding_similarity"": 0.870945, ""qualifier_tokens"": [""before"", ""excluded"", ""from"", ""pensions"", ""social"", ""transfers""], ""source_domain"": ""cross-domain or other"", ""target_domain"": ""cross-domain or other"", ""token_jaccard"": 0.454545}","[""lexical_containment"", ""qualifier_patterns""]",run_e6e523656ea9857ecac9
relation_352fadb22d0730a27a6e,term_87a753574448dc6084bb,Gini coefficient of equivalised disposable income,term_5b8a86d13344cbd5b242,Gini coefficient of equivalised disposable income before social transfers (pensions included in social transfers),broader_than,0.780000,"[""occ_2b112d7082056cf8ab23"", ""occ_8b090dd4fe631014471c""]","{""domain_signal"": ""domain_weak_or_cross"", ""embedding_similarity"": 0.865952, ""qualifier_tokens"": [""before"", ""included"", ""pensions"", ""social"", ""transfers""], ""source_domain"": ""cross-domain or other"", ""target_domain"": ""cross-domain or other"", ""token_jaccard"": 0.5}","[""lexical_containment"", ""qualifier_patterns""]",run_e6e523656ea9857ecac9
relation_c829becd0d87eb1010d7,term_922fd757dd8e2ece5c17,Gender employment gap,term_523b5db9b2693145b25e,Gender employment gap by degree of urbanisation,broader_than,0.780000,"[""occ_86515de1900fac3caf92"", ""occ_b67710f7bd2c8cf209f2""]","{""domain_signal"": ""domain_weak_or_cross"", ""embedding_similarity"": 0.859121, ""qualifier_tokens"": [""degree"", ""urbanisation""], ""source_domain"": ""cross-domain or other"", ""target_domain"": ""cross-domain or other"", ""token_jaccard"": 0.6}","[""lexical_containment"", ""qualifier_patterns""]",run_e6e523656ea9857ecac9
relation_b5cec020b364830e1035,term_922fd757dd8e2ece5c17,Gender employment gap,term_9718df264a1793a565c9,"Gender employment gap, by type of employment",broader_than,0.780000,"[""occ_b67710f7bd2c8cf209f2"", ""occ_cc816a2af3982e2586f5""]","{""domain_signal"": ""domain_weak_or_cross"", ""embedding_similarity"": 0.94354, ""qualifier_tokens"": [""type""], ""source_domain"": ""cross-domain or other"", ""target_domain"": ""cross-domain or other"", ""token_jaccard"": 0.75}","[""lexical_containment"", ""qualifier_patterns""]",run_e6e523656ea9857ecac9
relation_0a83d2e5c2ddffc61186,term_922fd757dd8e2ece5c17,Gender employment gap,term_f36eb226e177a37eccaa,Gender gap in part-time employment,broader_than,0.780000,"[""occ_2c53883401544eb0f3f6"", ""occ_b67710f7bd2c8cf209f2""]","{""domain_signal"": ""domain_weak_or_cross"", ""embedding_similarity"": 0.918272, ""qualifier_tokens"": [""part"", ""time""], ""source_domain"": ""cross-domain or other"", ""target_domain"": ""cross-domain or other"", ""token_jaccard"": 0.6}","[""lexical_containment"", ""qualifier_patterns""]",run_e6e523656ea9857ecac9
relation_8375f8a609767529b8c4,term_98ccf44d2931bdcf2215,Employment rate,term_2628c6a89a9f36655b7d,Standardised incidence rate of accidents at work by NACE Rev. 1.1 activity and employment status,broader_than,0.780000,"[""occ_1fb78dbb58a09fb32bb3"", ""occ_5a5b5fd9768eeddaaeba""]","{""domain_signal"": ""domain_weak_or_cross"", ""embedding_similarity"": 0.684321, ""qualifier_tokens"": [""1"", ""accidents"", ""activity"", ""at"", ""incidence"", ""nace"", ""rev"", ""standardised"", ""status"", ""work""], ""source_domain"": ""labour market"", ""target_domain"": ""cross-domain or other"", ""token_jaccard"": 0.166667}","[""lexical_containment"", ""qualifier_patterns""]",run_e6e523656ea9857ecac9
relation_86437acd0d0333427904,term_98ccf44d2931bdcf2215,Employment rate,term_6a05457df916fa51e4b7,Employment rate by citizenship,broader_than,0.780000,"[""occ_5a5b5fd9768eeddaaeba"", ""occ_d534eee17732afb3221b""]","{""domain_signal"": ""domain_weak_or_cross"", ""embedding_similarity"": 0.861313, ""qualifier_tokens"": [""citizenship""], ""source_domain"": ""labour market"", ""target_domain"": ""cross-domain or other"", ""token_jaccard"": 0.666667}","[""lexical_containment"", ""qualifier_patterns""]",run_e6e523656ea9857ecac9
relation_0bafe646818d1ecfbb6c,term_98ccf44d2931bdcf2215,Employment rate,term_c959179fd99717013cd0,Part-time employment rate,broader_than,0.780000,"[""occ_5a5b5fd9768eeddaaeba"", ""occ_69c433d1936138369497""]","{""domain_signal"": ""domain_weak_or_cross"", ""embedding_similarity"": 0.883421, ""qualifier_tokens"": [""part"", ""time""], ""source_domain"": ""labour market"", ""target_domain"": ""cross-domain or other"", ""token_jaccard"": 0.5}","[""lexical_containment"", ""qualifier_patterns""]",run_e6e523656ea9857ecac9
relation_71c0c75d960b7209ff85,term_9ac263f40d0cdab6e19b,including health expenditure,term_3bdd979f3dc7ba4e0a66,Social protection expenditure excluding administrative costs (including health expenditure),broader_than,0.780000,"[""occ_81bf570695a4930bce18"", ""occ_8a8d69f65eb84da654cf""]","{""domain_signal"": ""domain_weak_or_cross"", ""embedding_similarity"": 0.749873, ""qualifier_tokens"": [""administrative"", ""costs"", ""excluding"", ""protection"", ""social""], ""source_domain"": ""cross-domain or other"", ""target_domain"": ""cross-domain or other"", ""token_jaccard"": 0.375}","[""lexical_containment"", ""qualifier_patterns""]",run_e6e523656ea9857ecac9
relation_5e87f19e0ec6cef2deff,term_9ac263f40d0cdab6e19b,including health expenditure,term_d5170af9bd18d3defe26,Social protection expenditure excluding administrative costs (including health expenditure) - % of GDP - ENP-East countries,broader_than,0.780000,"[""occ_8a8d69f65eb84da654cf"", ""occ_f80b8c93503490dd2cf0""]","{""domain_signal"": ""domain_weak_or_cross"", ""embedding_similarity"": 0.699191, ""qualifier_tokens"": [""administrative"", ""costs"", ""countries"", ""east"", ""enp"", ""excluding"", ""gdp"", ""protection"", ""social""], ""source_domain"": ""cross-domain or other"", ""target_domain"": ""cross-domain or other"", ""token_jaccard"": 0.25}","[""lexical_containment"", ""qualifier_patterns""]",run_e6e523656ea9857ecac9
relation_5227faae5a8fdf7d3287,term_a8771db3c5fdeaea7553,Aggregate propensity to consume by income quintile,term_dd253336ca9a867f3b27,Aggregate propensity to consume by income quintile - experimental statistics,broader_than,0.780000,"[""occ_616aa8c25c99e165c992"", ""occ_a4e221b90422d82503e1""]","{""domain_signal"": ""domain_weak_or_cross"", ""embedding_similarity"": 0.921486, ""qualifier_tokens"": [""experimental"", ""statistics""], ""source_domain"": ""cross-domain or other"", ""target_domain"": ""cross-domain or other"", ""token_jaccard"": 0.714286}","[""lexical_containment"", ""qualifier_patterns""]",run_e6e523656ea9857ecac9
relation_72fc540b0d9b870693bc,term_a8781b86da3b752f69bd,Goods transport by rail,term_46734978017f544624fb,Rail accidents involving the transport of dangerous goods,broader_than,0.780000,"[""occ_07dc50bfea413d99f67e"", ""occ_a9a479d53d674a5b0d5b""]","{""domain_signal"": ""domain_weak_or_cross"", ""embedding_similarity"": 0.77845, ""qualifier_tokens"": [""accidents"", ""dangerous"", ""involving""], ""source_domain"": ""transport"", ""target_domain"": ""cross-domain or other"", ""token_jaccard"": 0.5}","[""lexical_containment"", ""qualifier_patterns""]",run_e6e523656ea9857ecac9
relation_4d5df1b99cc618589dc3,term_a8781b86da3b752f69bd,Goods transport by rail,term_e97dc4d33c64b5e32ec4,Rail equipment: number and load capacity of goods transport wagons,broader_than,0.780000,"[""occ_6b226b386e9ee01e70cb"", ""occ_a9a479d53d674a5b0d5b""]","{""domain_signal"": ""domain_weak_or_cross"", ""embedding_similarity"": 0.797731, ""qualifier_tokens"": [""capacity"", ""equipment"", ""load"", ""number"", ""wagons""], ""source_domain"": ""transport"", ""target_domain"": ""cross-domain or other"", ""token_jaccard"": 0.375}","[""lexical_containment"", ""qualifier_patterns""]",run_e6e523656ea9857ecac9
relation_5c3e1a830761683cde96,term_aa4e3596e1241a2aafa1,"Gross fixed capital formation, current prices",term_b909730e54c564d77499,Gross fixed capital formation at current prices,broader_than,0.780000,"[""occ_11ad8583ca63f1074074"", ""occ_659c19818870f471fb29""]","{""domain_signal"": ""domain_weak_or_cross"", ""embedding_similarity"": 0.981932, ""qualifier_tokens"": [""at""], ""source_domain"": ""cross-domain or other"", ""target_domain"": ""cross-domain or other"", ""token_jaccard"": 0.857143}","[""lexical_containment"", ""qualifier_patterns""]",run_e6e523656ea9857ecac9
relation_eaf6b552ec94d417430f,term_aae6ecbce1ea4c04530e,Median relative income of elderly people - EU-SILC survey,term_074ac00adbe5f73a2af1,Median relative income of elderly people (60+) - EU-SILC survey,broader_than,0.780000,"[""occ_84e4a0bbc432a4d9567b"", ""occ_85fa6fd6fe5a940b926f""]","{""domain_signal"": ""domain_weak_or_cross"", ""embedding_similarity"": 0.976033, ""qualifier_tokens"": [""60""], ""source_domain"": ""cross-domain or other"", ""target_domain"": ""cross-domain or other"", ""token_jaccard"": 0.888889}","[""lexical_containment"", ""qualifier_patterns""]",run_e6e523656ea9857ecac9
relation_38ce6fa08ac443f320ea,term_ac3a2131e4f6dda678a5,Inequality of income distribution,term_6e3300b3b76ec6fc07b9,Inequality of income distribution S80/S20 income quintile share ratio,broader_than,0.780000,"[""occ_3ee1ed94e7f5ca19c6a1"", ""occ_9d800f32fc2179827f35""]","{""domain_signal"": ""domain_weak_or_cross"", ""embedding_similarity"": 0.823251, ""qualifier_tokens"": [""quintile"", ""ratio"", ""s20"", ""s80"", ""share""], ""source_domain"": ""cross-domain or other"", ""target_domain"": ""cross-domain or other"", ""token_jaccard"": 0.375}","[""lexical_containment"", ""qualifier_patterns""]",run_e6e523656ea9857ecac9
relation_1a934421b2803258fef2,term_ac3a2131e4f6dda678a5,Inequality of income distribution,term_720ba7a9b58779717a67,Inequality of income distribution S80/S20 income quintile share ratio - EU-SILC and ECHP surveys,broader_than,0.780000,"[""occ_0b9159b3ddb2951fccb1"", ""occ_3ee1ed94e7f5ca19c6a1""]","{""domain_signal"": ""domain_weak_or_cross"", ""embedding_similarity"": 0.777096, ""qualifier_tokens"": [""echp"", ""eu"", ""quintile"", ""ratio"", ""s20"", ""s80"", ""share"", ""silc"", ""surveys""], ""source_domain"": ""cross-domain or other"", ""target_domain"": ""cross-domain or other"", ""token_jaccard"": 0.25}","[""lexical_containment"", ""qualifier_patterns""]",run_e6e523656ea9857ecac9
relation_d90e9c2ee39a261e9eef,term_b28741ef4ee8a1420a20,Health care expenditure,term_7a46a9a0691b4a23f53b,Health care expenditure - % of GDP - ENP-East countries,broader_than,0.780000,"[""occ_79cf1b473c0eea02e3e8"", ""occ_ec022bce8478ca79bf2b""]","{""domain_signal"": ""domain_weak_or_cross"", ""embedding_similarity"": 0.797388, ""qualifier_tokens"": [""countries"", ""east"", ""enp"", ""gdp""], ""source_domain"": ""cross-domain or other"", ""target_domain"": ""cross-domain or other"", ""token_jaccard"": 0.428571}","[""lexical_containment"", ""qualifier_patterns""]",run_e6e523656ea9857ecac9
relation_7ec4886872e896e783bc,term_b847033074daa0b60a7d,Air transport traffic,term_54d9b1f4afa97eb30220,Air transport traffic: freight and passengers,broader_than,0.780000,"[""occ_4aa6f94bbfaa1c18ec90"", ""occ_61baae140b30501bd880"", ""occ_63edd6d461b2f5e6985e""]","{""domain_signal"": ""domain_weak_or_cross"", ""embedding_similarity"": 0.884502, ""qualifier_tokens"": [""freight"", ""passengers""], ""source_domain"": ""transport"", ""target_domain"": ""cross-domain or other"", ""token_jaccard"": 0.6}","[""lexical_containment"", ""qualifier_patterns""]",run_e6e523656ea9857ecac9
