"relation_id","source_term_id","source_term","target_term_id","target_term","relation_type","confidence","evidence_ids_json","evidence","generation_methods_json","run_id","is_valid_relation","correct_relation_type","gold_relation_type","false_positive_type","notes"
"relation_e5440c5707546d15da31","term_2bd99ff0179a474dbcee","Individuals frequently using the internet","term_df0214be7f5473c9010f","Individuals who ordered goods or services over the internet for private use in the last year by NUTS 2 region","related_to","0.532998","[""occ_26e315e483c2cf6bf7da"", ""occ_88e2d1d330d3a5f44cf3""]","{""domain_signal"": ""domain_weak_or_cross"", ""embedding_similarity"": 0.747498, ""source_domain"": ""cross-domain or other"", ""target_domain"": ""cross-domain or other"", ""token_jaccard"": 0.117647}","[""embedding_similarity"", ""domains""]","run_bc54c855edc0db4b8914","true","true","related_to","","Valid and correctly typed under the review criteria."
"relation_0ac1600fdf5bfbebe754","term_bf6245bcd701c5b54d1d","Commercial airports by type","term_05f11b985b31b2cdc0b6","Persons employed in main airports by sex","related_to","0.527574","[""occ_96427e9667053d717789"", ""occ_fe92c9cb210e37e28251""]","{""domain_signal"": ""domain_weak_or_cross"", ""embedding_similarity"": 0.742978, ""source_domain"": ""cross-domain or other"", ""target_domain"": ""cross-domain or other"", ""token_jaccard"": 0.142857}","[""embedding_similarity"", ""domains""]","run_bc54c855edc0db4b8914","true","true","related_to","","Valid and correctly typed under the review criteria."
"relation_1ffa3451a3c2782807b8","term_5b4a11bda5ff152083c1","3-month-interest rate","term_ff6c04ce59ed3e7d2ea4","Central government bond yields - monthly data","related_to","0.523151","[""occ_3a9cacb66d29707d8d4b"", ""occ_f141a2635c9124281fb0""]","{""domain_signal"": ""domain_weak_or_cross"", ""embedding_similarity"": 0.739292, ""source_domain"": ""cross-domain or other"", ""target_domain"": ""economy and finance"", ""token_jaccard"": 0.0}","[""embedding_similarity"", ""domains""]","run_bc54c855edc0db4b8914","true","true","related_to","","Valid and correctly typed under the review criteria."
"relation_60c04c060b6f1b635fe3","term_f8c505b3f6f0c83553c4","5 years % change","term_5e969fc9f5e1ef6cef7f","Population change","related_to","0.522633","[""occ_592efdb2bece15d3bbbe"", ""occ_d176cb1f5329753d650a""]","{""domain_signal"": ""domain_weak_or_cross"", ""embedding_similarity"": 0.738861, ""source_domain"": ""cross-domain or other"", ""target_domain"": ""cross-domain or other"", ""token_jaccard"": 0.25}","[""embedding_similarity"", ""domains""]","run_bc54c855edc0db4b8914","false","false","","classification_leakage","5 years % change is a qualifier/presentation fragment, not a measure."
"relation_0907010334eeff296e46","term_dd3a04d0f30df7d40dc3","Export market shares by items - % of world total","term_5dcf9c4b56526f1ffe96","Exports of goods - other manufactured products","related_to","0.520826","[""occ_2574f3c5aef40737353d"", ""occ_ad2ddbbaf7f271e0ab5a""]","{""domain_signal"": ""domain_weak_or_cross"", ""embedding_similarity"": 0.737355, ""source_domain"": ""cross-domain or other"", ""target_domain"": ""industry, trade, and services"", ""token_jaccard"": 0.0}","[""embedding_similarity"", ""domains""]","run_bc54c855edc0db4b8914","true","true","related_to","","Valid and correctly typed under the review criteria."
"relation_8c8e625dbffeb70645ab","term_c7eb4ee64ac969738ba5","Housing units by type of building","term_9e7db1617199988ed821","Occupied conventional dwellings by presence of comfort characteristics","related_to","0.516515","[""occ_1a31323a29d0a6f5d932"", ""occ_4d55669c3a9948037132""]","{""domain_signal"": ""domain_weak_or_cross"", ""embedding_similarity"": 0.733762, ""source_domain"": ""cross-domain or other"", ""target_domain"": ""cross-domain or other"", ""token_jaccard"": 0.0}","[""embedding_similarity"", ""domains""]","run_bc54c855edc0db4b8914","true","true","related_to","","Valid and correctly typed under the review criteria."
"relation_648a8a256acd466bd522","term_00b72c6e5deff8c38d7c","Death due to diseases of the nervous system, by sex","term_b88db311b8cabc5a552e","Excess mortality by month","related_to","0.512254","[""occ_45ebf642021871edc490"", ""occ_8a9b538cf5fb343febef""]","{""domain_signal"": ""domain_weak_or_cross"", ""embedding_similarity"": 0.730212, ""source_domain"": ""health"", ""target_domain"": ""cross-domain or other"", ""token_jaccard"": 0.0}","[""embedding_similarity"", ""domains""]","run_bc54c855edc0db4b8914","true","true","related_to","","Valid and correctly typed under the review criteria."
"relation_ecba613f19a1cd4a65ac","term_dbc75d3b282f965ee8f2","long-term annual average","term_20ca9ef9e116900d5e88","Mean consumption expenditure per household and per adult equivalent","related_to","0.509303","[""occ_8dff1b6fc6344b39b8ff"", ""occ_c7459fe218580054cbea""]","{""domain_signal"": ""domain_weak_or_cross"", ""embedding_similarity"": 0.727752, ""source_domain"": ""cross-domain or other"", ""target_domain"": ""cross-domain or other"", ""token_jaccard"": 0.0}","[""embedding_similarity"", ""domains""]","run_bc54c855edc0db4b8914","false","false","","classification_leakage","Long-term annual average is a temporal/statistical qualifier, not a measure."
"relation_1d374d6b8897098ae466","term_a33c7a743a7bfcd42fd6","Prisoners by citizenship","term_c3d954caedef9cf4f3a4","Resettled persons","related_to","0.507145","[""occ_53195902f242539fe9de"", ""occ_7450802257b8dce46da3""]","{""domain_signal"": ""domain_weak_or_cross"", ""embedding_similarity"": 0.725954, ""source_domain"": ""cross-domain or other"", ""target_domain"": ""cross-domain or other"", ""token_jaccard"": 0.0}","[""embedding_similarity"", ""domains""]","run_bc54c855edc0db4b8914","false","false","","domain_only_similarity","Prisoners by citizenship and resettled persons do not form a useful measure relationship."
"relation_6a58fed2957b3abf9a56","term_b3977ea577f36c387e3f","Generation of municipal waste per capita","term_39fa469be7fec2d9cf76","m3 per capita","related_to","0.506533","[""occ_b1620ebbdc002307906b"", ""occ_d31c08300912f66fb4f4""]","{""domain_signal"": ""domain_weak_or_cross"", ""embedding_similarity"": 0.725444, ""source_domain"": ""environment and energy"", ""target_domain"": ""cross-domain or other"", ""token_jaccard"": 0.333333}","[""embedding_similarity"", ""domains""]","run_bc54c855edc0db4b8914","false","false","","classification_leakage","m3 per capita is a unit fragment, not a measure."
