term_id,term,baseline_cluster_id,method,evidence
term_87dd9efb8259be4b5535,Labour cost index by NACE Rev. 2,cluster_fc59ce925147,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_a3d227555e61d2cc9ca7,Labour cost index by NACE Rev. 2 activity,cluster_fc59ce925147,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_6d69e5aac4a1746ce2d6,Labour cost index by NACE Rev. 2 activity - country weights,cluster_fc59ce925147,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_ecb3740c0681f03cb2da,Labour costs annual data,cluster_4ad4cace8f43,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_433b28e5d5959ebe95c5,Labour costs annual data - NACE Rev. 2,cluster_fc59ce925147,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_6d6b162b44e39efd0b33,Labour force participation rate,cluster_4c9b1b408341,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_3fa568b08a1df5a24eeb,"Labour force participation rate, aged 15-64",cluster_b9a3b7632ab8,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_ec9bfaa482fc721f6d02,"Labour force participation rate, aged 15-64 - annual averages",cluster_b9a3b7632ab8,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_68d790d25011c082a576,Labour input,cluster_4c9b1b408341,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_2c1b124f7af4739cc516,Labour input - total industry (excluding construction),cluster_3d19854cb005,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_1700ab2047e9a61c7a93,Labour input in construction,cluster_4c9b1b408341,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_ce67cd86ecfdda211083,Labour productivity in GDP (constant prices) per person employed,cluster_4c9b1b408341,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_f17f855c2456eeb7b95d,Labour productivity in GDP (constant prices) per person employed - ENP-East countries,cluster_4c9b1b408341,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_0a74b28a922bef9b6b8f,Labour productivity per hour worked,cluster_4c9b1b408341,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_3a5c25e4a8f2ee67c2b2,Labour productivity per hour worked - annual data,cluster_4c9b1b408341,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_e129bf7dda6918f25883,Labour productivity per person employed and hour worked (=100),cluster_4c9b1b408341,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_0448bd1be3924b271dd9,Land covered by artificial surfaces,cluster_52d12036582f,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_4a8e039d1ef760a1743d,Land covered by artificial surfaces - index,cluster_52d12036582f,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_066c03d508df2cdcf532,Land use footprints,cluster_d28107cc73da,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_d55ae6e3eb5d1a57d1b5,Landuse,cluster_8df806559591,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_9aec9416f35680f516f6,Laying hens population,cluster_7b82e7e0bbdb,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_d186ea2cd1615cb2621c,Laying hens population - annual data,cluster_7b82e7e0bbdb,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_06c3d505a7c52febe1b4,lenght of road network,cluster_15c8a09ae6f9,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_32ac9a631a5822b67086,Length of motorways and e-roads,cluster_15c8a09ae6f9,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_7f2646ddc4ec3c4c3030,Length of navigable waterways by waterway type,cluster_15c8a09ae6f9,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_4ccdc77f7eed3829605e,length of network,cluster_15c8a09ae6f9,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_3a59963964fec59520b1,Length of other roads within/outside built-up areas,cluster_15c8a09ae6f9,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_a83a367ee2e62ad6064a,Length of paved and unpaved roads,cluster_15c8a09ae6f9,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_05ffbf21e4cd6fd7a019,length of paved runways,cluster_15c8a09ae6f9,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_907ff09bc2d9677d7aad,Length of pipelines operated,cluster_650f5d5bdee4,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_1c1e332b6a96484d79ba,Length of rail lines,cluster_15c8a09ae6f9,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_2aa62130646cc18cae9d,Length of rail lines - ENP-East countries,cluster_15c8a09ae6f9,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_311f1fbf45a8ad616e67,Length of rail network,cluster_15c8a09ae6f9,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_adcfb84f52bac5af9c80,Length of rail network - ENP-South countries,cluster_15c8a09ae6f9,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_f76f7e4dc6c4711b0882,Length of railway lines by maximum permitted speed,cluster_15c8a09ae6f9,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_109401eaf0e68729198a,Length of railway lines equipped with the railway traffic management system (ERTMS),cluster_15c8a09ae6f9,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_ecbf1a06b90110c53cc0,Length of railway tracks by electrification of tracks,cluster_15c8a09ae6f9,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_e8dd80b87f0b89c06891,Length of roads network - ENP-East countries,cluster_15c8a09ae6f9,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_8160cf4eef82701a1a09,Length of roads network - ENP-South countries,cluster_15c8a09ae6f9,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_0f91ba2cdd3ada78480a,Level crossings by type,cluster_15c8a09ae6f9,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_90024b3f44193e07a265,Level of internet access,cluster_35d475516947,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_196c001c7546d3a62aa9,Level of internet access - households,cluster_35d475516947,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_8da7fee50eedc8719e67,LFS,cluster_6edd3b927652,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_29e3d0f9bdfee668b8c1,Licensed physicians,cluster_f857cac0387c,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_f6876eaedf46f3589cd0,Life expectancy at birth by sex - ENP-South countries,cluster_b9a3b7632ab8,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_e7f09863392005f4bd5a,Literacy,cluster_05dbb63e968d,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_ad9bd11c5323f1a22e4d,Literacy rate by sex and age group,cluster_f7e741558ca2,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_03ba207415b5f337b6b1,Literacy rate by sex and age group - ENP-South countries,cluster_f7e741558ca2,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_812ad3ebcd48675b5282,Live births,cluster_75d91075175e,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_ae811119ae4287ceef98,Live births and crude birth rate,cluster_75d91075175e,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_087b5ac6f9bebabf1469,Livestock - ENP-East countries,cluster_e589a82e3795,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_42128cdf86c806880ec1,Livestock - ENP-South countries,cluster_e589a82e3795,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_384eec8c7437a8c2d089,Livestock - Equidae - annual data,cluster_9d1e5422150a,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_732a3c97f6d4b2a2f513,Livestock in number of heads,cluster_b92bbebc9074,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_f81017bc9d478dabd2ec,Living quarters by type of housing,cluster_30a5e78c1bee,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_bcc7eec66fd3919f54d1,load capacity of lorries,cluster_b2b3f012d4f5,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_543b10fb1c9360c91cbc,"Load capacity of new lorries, semi-trailers and trailers, by type of carriage",cluster_b2b3f012d4f5,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_313d17a3c41653241ddd,Load capacity of self-propelled vessels by year of construction,cluster_b2b3f012d4f5,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_b2cade399771d62e144c,Loan and deposit one year interest rate,cluster_44a8445e2d6e,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_eedc22ccf19b9cbf3244,Loan and deposit one year interest rate - ENP-East countries,cluster_44a8445e2d6e,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_47ead53796b0ad6f4802,Loans (excluding mortgages on purchase of main residence) by income quintile,cluster_34cd09890693,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_04ae907e00171384aa10,Loans (excluding mortgages on purchase of main residence) by risk of poverty threshold,cluster_34cd09890693,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_a11e7ace721915ae308f,"loans, by sectors, non-consolidated",cluster_fe8bf0004b8f,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_62294acb88ad6d31e988,Local pollution,cluster_d2763383b5ab,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_8a16e4a2d3cab393b46b,Long term government bond yields,cluster_a2e4cd40e034,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_dbc75d3b282f965ee8f2,long-term annual average,cluster_4ad4cace8f43,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_d3e9231fa5288ba36887,Long-term unemployment rate by sex,cluster_b9a3b7632ab8,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_8bb310c92f161e04aeb0,"Long-term unemployment rate, % of active population aged 15-74",cluster_29f104edcb7b,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_6273fd9149de8fb6704b,Long-term unemployment rates by sex,cluster_b9a3b7632ab8,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_06310cc3ee57698adc4b,Long-term unemployment rates by sex - ENP-East countries,cluster_b9a3b7632ab8,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_8c01f62dcd9a57cfea8c,"Low achieving 15-year-olds in reading, mathematics or science",cluster_b9a3b7632ab8,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_2ee1870e4923af41a66e,"Low achieving 15-year-olds in reading, mathematics or science by sex",cluster_b9a3b7632ab8,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_ddb74f85113cbbf7d538,Low wage trap,cluster_9f754bbcabe2,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_b87a4dd1a839bc86ce87,Low-wage earners as a proportion of all employees (excluding apprentices) by age,cluster_9f754bbcabe2,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_e9854dd962b47b441464,Low-wage earners as a proportion of all employees (excluding apprentices) by educational attainment level,cluster_9f754bbcabe2,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_57896bda73fe719211f7,Low-wage earners as a proportion of all employees (excluding apprentices) by employment contract,cluster_9f754bbcabe2,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_464cf3813e91585290d8,Low-wage earners as a proportion of all employees (excluding apprentices) by sex,cluster_9f754bbcabe2,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_39fa469be7fec2d9cf76,m3 per capita,cluster_64461295bff6,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_9695c80f86e9452669b7,Main farm land use - ENP-East countries,cluster_e589a82e3795,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_5e937af8993f13a44fea,Main farm land use - ENP-South countries,cluster_e589a82e3795,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_eac250ad65ddec8ba260,Main flows,cluster_90371e80b42e,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_bc62dbe2f238c1ccb956,Management of waste,cluster_ad295f715ee2,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_91199a0f20fa8c725455,Marine protected areas,cluster_5ff613c0cd05,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_18aac6843a9e5681b9cc,Marine waters affected by eutrophication,cluster_5ff613c0cd05,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_0d0de6c5533250bcb2fc,Maritime accident victims by sea basin of occurrence and country of registration of vessels,cluster_6361a6c18e80,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_b14d8bc5cd5bbe3a98f5,"Maritime accident victims by sea basin of occurrence, country of registration of vessels and type of vessels",cluster_6361a6c18e80,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_d27ca694aed82d1669c9,Maritime equipment - carrying capacity of ships of 1 000 grt and over,cluster_c68094abfc93,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_277ea351a609019a0057,Maritime equipment - carrying capacity of ships of 300 grt and over,cluster_c68094abfc93,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_44a36d05ac8518539ad7,Maritime equipment - number of ships of 1 000 grt and over,cluster_c68094abfc93,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_4c6300db93ae82b1eef4,Maritime equipment - number of ships of 300 grt and over,cluster_c68094abfc93,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_736a3ab6cc3f76e95bdd,Maritime goods short-sea shipping performed in the Exclusive Economic Zone of the countries,cluster_b606967bfaf1,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_e157e5c7f05a0049cc46,Maritime goods transport performed in the Exclusive Economic Zone of the countries,cluster_b606967bfaf1,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_cf4d38e388c2bc56090a,Maritime passenger transport performed in the Exclusive Economic Zone of the countries,cluster_b606967bfaf1,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_e485d46ee324c3ce85c7,Maritime traffic: passengers and freight,cluster_586194a4eb3a,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_8307cbde6cf8b9d23859,Maritime traffic: ship movements,cluster_586194a4eb3a,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_eb0740949292b76319ec,Maritime transport infrastructure,cluster_586194a4eb3a,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_c6b8e720436e1d8a19f2,Maritime transport infrastructure: ports,cluster_586194a4eb3a,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_422013898bdc7aa0ad06,Maritime transport of freight by NUTS 2 region,cluster_4b3de1fb46bb,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_0ecae0b5473fbb8ae729,Maritime transport of passengers by NUTS 2 region,cluster_4b3de1fb46bb,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_7131ea396219bca269b4,market integration indicators,cluster_717245bdba31,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_5a62747e9b2bbc98b77e,Market production,cluster_f1d5bb969e5f,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_012b2e24a75dae7a8801,Market production - annual data,cluster_4ad4cace8f43,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_e30fe990ec5fb174285f,Market share of the largest generator in the electricity market,cluster_aebec1c240d1,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_57d5e9cb7303c2e5a1a2,Material and social deprivation rate by degree of urbanisation,cluster_34cd09890693,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_25efa649f43352764d4c,Material and social deprivation rate by NUTS 2 region,cluster_4b3de1fb46bb,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_1aeb00fd065517b0fbdc,Material and social deprivation rate by tenure status,cluster_34cd09890693,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_7f618447d6453b450364,Material Deprivation rate by age group,cluster_34cd09890693,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_74da66d0577f5f989b73,Material Deprivation rate by age group - EU-SILC survey,cluster_34cd09890693,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_c6c222d1874d70461034,Material Deprivation rate by sex,cluster_34cd09890693,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_c31d6940aad158e57968,Material Deprivation rate by sex - EU-SILC survey,cluster_34cd09890693,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_241f6768769c5ad593f5,Mean age at first marriage by sex - ENP-South countries,cluster_b9a3b7632ab8,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_078d046c57799f9a57b5,Mean age of women at childbirth and at birth of first child,cluster_b9a3b7632ab8,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_44a917318196884dfd5f,"Mean annual earnings by NUTS 1 region (enterprises with 10 employees or more) - NACE Rev. 1.1, C-O excluding L",cluster_9f754bbcabe2,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_45b9a362994ac998a029,Mean consumption expenditure by number of active persons,cluster_32528f9d8077,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_c14bca743ac5884f17e2,Mean consumption expenditure of private households on cultural goods and services by income quintile,cluster_32528f9d8077,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_fcbaef808b290197842f,Mean consumption expenditure of private households on sporting goods and services by income quintile,cluster_32528f9d8077,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_20ca9ef9e116900d5e88,Mean consumption expenditure per household and per adult equivalent,cluster_32528f9d8077,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_6a8cfa8880429fc81362,Mean duration of commuting time one-way between work and home by sex and age,cluster_5905555b7ace,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_c89ddbb893dfb72c690a,"Mean hourly earnings by NUTS 1 region (enterprises with 10 employees or more) - NACE Rev. 1.1, C-O excluding L",cluster_9f754bbcabe2,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_94c11de7ea643c58905d,"Mean hourly earnings by NUTS 1 region (enterprises with 10 employees or more) - NACE Rev. 2, B-S excluding O",cluster_9f754bbcabe2,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_af0984d23ef28d2b621c,Mean instruction hours per employed participant in non-formal education and training by sex and NACE Rev. 1.1 activity,cluster_e7477d78f08b,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_68b25005957b9d3389d1,Mean instruction hours per employed participant in non-formal education and training by sex and occupation,cluster_e7477d78f08b,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_c6c53d135902a78c491b,Mean instruction hours per participant in non-formal education and training by field of learning,cluster_e7477d78f08b,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_5dbbd2e17c5ade9977e2,Mean instruction hours per participant in non-formal education and training by sex and age,cluster_e7477d78f08b,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_c9df6a2ff31591d39c7b,Mean instruction hours per participant in non-formal education and training by sex and labour status,cluster_e7477d78f08b,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_4cf7c5220d18812b4973,Mean number of deprivation items among the children deprived (children aged less than 16 years),cluster_b9a3b7632ab8,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_e10167245fc767be14f4,Meat (total production),cluster_f1d5bb969e5f,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_aeaee419e62acf4048d5,Meat production,cluster_f1d5bb969e5f,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_dda222aaf1cad0d16ff4,Meat production - ENP-East countries,cluster_e589a82e3795,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_08f3dd440b4f4e4ac60d,Meat production - ENP-South countries,cluster_e589a82e3795,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_56677cb6f3befa08f919,Median age by sex,cluster_b9a3b7632ab8,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_f7373141e70e62bc181d,Median age of residents by sex and country of birth,cluster_b9a3b7632ab8,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_70b2f17db107db8eea23,"Median hourly earnings, all employees (excluding apprentices) by sex",cluster_9f754bbcabe2,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_38a9e79ed0a88580fd98,Median number of weekly hours of formal care by age group,cluster_a03fe115e208,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_f36ecfc0f7bbf04995d1,Median number of weekly hours of formal care by age group - children with at least 1 hour of formal care,cluster_a03fe115e208,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_ee63c2cf4cc03141587e,Median number of weekly hours of other types of care by age group,cluster_a03fe115e208,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_7700dc012b9fc8351630,Median number of weekly hours of other types of care by age group - children with at least one hour of other types of care,cluster_a03fe115e208,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_d7cdb5925f069c0cd31c,Median of the housing cost burden distribution by age group,cluster_34cd09890693,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_b9d2e73ff923d9dee35f,Median of the housing cost burden distribution by age group - EU-SILC survey,cluster_34cd09890693,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_a0644a72261e0774098f,Median of the housing cost burden distribution by degree of urbanisation - EU-SILC survey,cluster_34cd09890693,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_c9d519e27a3b98e94def,Median of the housing cost burden distribution by poverty status,cluster_34cd09890693,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_2b4ad2009b6e29871d7e,Median of the housing cost burden distribution by poverty status - EU-SILC survey,cluster_34cd09890693,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_0adc473ae8e233996caa,Median of the housing cost burden distribution by sex,cluster_34cd09890693,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_1406e6db0d2dd0703c65,Median of the housing cost burden distribution by sex - EU-SILC survey,cluster_34cd09890693,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_126f1c47aefcedb88cc8,Median relative income of elderly people,cluster_e49bc44f26c0,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_1847b10ff62e7ccf2fbb,Median relative income of elderly people (60+),cluster_e49bc44f26c0,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_074ac00adbe5f73a2af1,Median relative income of elderly people (60+) - EU-SILC survey,cluster_e49bc44f26c0,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_aae6ecbce1ea4c04530e,Median relative income of elderly people - EU-SILC survey,cluster_e49bc44f26c0,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_9ee08997e384c877afe6,Median saving rate by activity status of the reference person,cluster_64461295bff6,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_793fe685236958908e80,Median saving rate by activity status of the reference person - experimental statistics,cluster_64461295bff6,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_91a0760b24a48aa31d27,Median saving rate by degree of urbanisation,cluster_64461295bff6,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_2156e9607e5ae3109b47,Median saving rate by degree of urbanisation - experimental statistics,cluster_64461295bff6,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_b7f2a600fd0019a5a880,Median saving rate by household type,cluster_64461295bff6,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_952aa7e323169db0e35c,Median saving rate by household type - experimental statistics,cluster_64461295bff6,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_751662a2365b33aba273,Median saving rate by income quintile,cluster_64461295bff6,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_6d3a4e9e00dfe2d6b031,Median saving rate by income quintile - experimental statistics,cluster_64461295bff6,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_b5e12f35a334f8a51dd6,Median saving rate by the self-declared level of difficulty to make ends meet,cluster_64461295bff6,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_bb06bea62e42c3e4f664,Median saving rate by the self-declared level of difficulty to make ends meet - experimental statistics,cluster_64461295bff6,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_eebf44339ecaef6e8706,million passenger-km,cluster_6186e87388cd,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_5e2c43ef1c4b04578673,Minimum wages,cluster_9f754bbcabe2,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_8289c35fe3cdc64e2ef7,Modal shift potential of long-distance road freight in containers - tonne,cluster_586194a4eb3a,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_790127e5f6d9accc96c0,Modal shift potential of long-distance road freight in containers - tonne-kilometre,cluster_586194a4eb3a,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_b61bf04e7a77cfdc39a0,"Modal split of air, sea and freight transport",cluster_586194a4eb3a,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_c3cd9054646b135d0b4e,"Modal split of air, sea and passenger transport",cluster_586194a4eb3a,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_c81d6ee622d33c0e63b4,Modal split of freight transport,cluster_586194a4eb3a,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_0e55239557086d5399b3,Money market interest rates - annual data,cluster_4ad4cace8f43,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
term_5aef819c82d73e90a3fd,Money market interest rates - ENP-East countries,cluster_44a8445e2d6e,agglomerative,"{""distance_threshold"": 0.35, ""linkage"": ""average""}"
