relation_id,source_term_id,source_term,target_term_id,target_term,relation_type,confidence,evidence_ids_json,evidence,generation_methods_json,run_id
relation_2374e86b11e17d203b7b,term_20521c72e6cabba7e964,"House price index, deflated",term_66732f938ee1a81097cf,The real gross disposable income of households per capita (index =),related_to,0.505263,"[""occ_3f4920f08d71d78ce92d"", ""occ_47b61ef2ebae4ecb6ccd"", ""occ_780232b16aff917fffd7""]","{""domain_signal"": ""domain_weak_or_cross"", ""embedding_similarity"": 0.724385, ""source_domain"": ""cross-domain or other"", ""target_domain"": ""cross-domain or other"", ""token_jaccard"": 0.090909}","[""embedding_similarity"", ""domains""]",run_91d95068b729f15ae653
relation_9115601644c5ad08e85f,term_26408b77200929d0bb01,Animal output - basic and producer prices,term_7789a973297e4d885e32,Aquaculture production in tonnes and value,related_to,0.505204,"[""occ_6549f7bc0dcda2e57410"", ""occ_95da98184fbf47135819""]","{""domain_signal"": ""domain_weak_or_cross"", ""embedding_similarity"": 0.724336, ""source_domain"": ""cross-domain or other"", ""target_domain"": ""agriculture, forestry, and fisheries"", ""token_jaccard"": 0.0}","[""embedding_similarity"", ""domains""]",run_91d95068b729f15ae653
relation_e8912ecff703e3570430,term_e1eb350cc06d0a62981f,as % of the total population of post-compulsory school age,term_5022e34de5091385c309,Proportion of population aged 65 and over,related_to,0.505186,"[""occ_2568fd4912b5c4560192"", ""occ_90f45eb51b3f10f659e5""]","{""domain_signal"": ""domain_weak_or_cross"", ""embedding_similarity"": 0.724322, ""source_domain"": ""education"", ""target_domain"": ""cross-domain or other"", ""token_jaccard"": 0.090909}","[""embedding_similarity"", ""domains""]",run_91d95068b729f15ae653
relation_0e494af122be09deedbe,term_b13910a22b73184ff80d,Air transport of passengers by NUTS 2 region,term_34ee60daa9822653ce56,Regional disparities in gender employment gap (NUTS level 2),related_to,0.505168,"[""occ_7ba817ef4ffe16d8b4bc"", ""occ_80c810cee45b9eef33ea""]","{""domain_signal"": ""domain_weak_or_cross"", ""embedding_similarity"": 0.724307, ""source_domain"": ""cross-domain or other"", ""target_domain"": ""labour market"", ""token_jaccard"": 0.166667}","[""embedding_similarity"", ""domains""]",run_91d95068b729f15ae653
relation_7bd7d7c6131c0230b923,term_ec9454af09d7d3861fda,Employment by professional status,term_11690bfa78e5b9ada064,Employment rate by sex,related_to,0.505153,"[""occ_49048b5d05fb8cbfeb77"", ""occ_7fdbe4c56a72f6831906"", ""occ_f66dc08c994bf00b0e9b""]","{""domain_signal"": ""domain_weak_or_cross"", ""embedding_similarity"": 0.724294, ""source_domain"": ""cross-domain or other"", ""target_domain"": ""labour market"", ""token_jaccard"": 0.2}","[""embedding_similarity"", ""domains""]",run_91d95068b729f15ae653
relation_4b8dd9c131616b725e9f,term_962076671ba1710ec9cd,Causes of death - potential years of life lost by country of residence,term_4ac219ee67cfb6b290fb,Deaths and crude death rate,related_to,0.505119,"[""occ_3d2d0d7378c77d45a1a2"", ""occ_b66cddb066527ed1af7b""]","{""domain_signal"": ""domain_weak_or_cross"", ""embedding_similarity"": 0.724266, ""source_domain"": ""cross-domain or other"", ""target_domain"": ""cross-domain or other"", ""token_jaccard"": 0.090909}","[""embedding_similarity"", ""domains""]",run_91d95068b729f15ae653
relation_0de755a927025ecbbeb7,term_e5122b2bba66f017eaa9,number and load capacity of goods transport wagons,term_7beb7e648657fdf85a26,waterway transport enterprises by number of vessels,related_to,0.505118,"[""occ_8c534e23485cb79f2528"", ""occ_f7c5fa65299410fd6c93""]","{""domain_signal"": ""domain_weak_or_cross"", ""embedding_similarity"": 0.724265, ""source_domain"": ""cross-domain or other"", ""target_domain"": ""transport"", ""token_jaccard"": 0.222222}","[""embedding_similarity"", ""domains""]",run_91d95068b729f15ae653
relation_95e105288ca3f4187545,term_962076671ba1710ec9cd,Causes of death - potential years of life lost by country of residence,term_a328ea1f4752a941f146,"Death due to suicide, by sex",related_to,0.505097,"[""occ_b66cddb066527ed1af7b"", ""occ_c79aee8aabcf9d311bfa""]","{""domain_signal"": ""domain_weak_or_cross"", ""embedding_similarity"": 0.724247, ""source_domain"": ""cross-domain or other"", ""target_domain"": ""cross-domain or other"", ""token_jaccard"": 0.090909}","[""embedding_similarity"", ""domains""]",run_91d95068b729f15ae653
relation_1878d3cef42573e34c0e,term_6c398553c4d684b6aba1,per 1000 of population aged 25-34,term_93fc17aa9b69df511486,Unemployment by sex - age group 25-74,related_to,0.505090,"[""occ_2220923b4c86037e0a8d"", ""occ_51f045acb6bbd3831d1b"", ""occ_aa715649f9c9250844bc""]","{""domain_signal"": ""domain_weak_or_cross"", ""embedding_similarity"": 0.724241, ""source_domain"": ""cross-domain or other"", ""target_domain"": ""labour market"", ""token_jaccard"": 0.090909}","[""embedding_similarity"", ""domains""]",run_91d95068b729f15ae653
relation_b5cb3dd2d04cb71ace8b,term_46da92b563b9ffdccb55,Expenditure on rolling stock and railway infrastructure,term_7abc3292942090afa980,Goods transported by rail,related_to,0.505067,"[""occ_6ca78a38a3433418f1e0"", ""occ_99fe970fa19897c2756d""]","{""domain_signal"": ""domain_weak_or_cross"", ""embedding_similarity"": 0.724223, ""source_domain"": ""cross-domain or other"", ""target_domain"": ""transport"", ""token_jaccard"": 0.0}","[""embedding_similarity"", ""domains""]",run_91d95068b729f15ae653
relation_8d6a3698e322b8ac83cf,term_2e238609443153c1dccf,Gender differences in the relative income of elderly people (65+),term_f36eb226e177a37eccaa,Gender gap in part-time employment,related_to,0.505054,"[""occ_1a64facce516b414ce06"", ""occ_2c53883401544eb0f3f6""]","{""domain_signal"": ""domain_weak_or_cross"", ""embedding_similarity"": 0.724211, ""source_domain"": ""cross-domain or other"", ""target_domain"": ""cross-domain or other"", ""token_jaccard"": 0.090909}","[""embedding_similarity"", ""domains""]",run_91d95068b729f15ae653
relation_205420612df821000354,term_9c01f58c839e886cff89,Passenger road transport - ENP-East countries,term_4ea94854b36b7164e6fb,"Road cabotage transport by country in which cabotage takes place (t, tkm)",related_to,0.505034,"[""occ_0bfc9ed74ae58367ed44"", ""occ_e2efbde9346de366d647""]","{""domain_signal"": ""domain_weak_or_cross"", ""embedding_similarity"": 0.724195, ""source_domain"": ""cross-domain or other"", ""target_domain"": ""cross-domain or other"", ""token_jaccard"": 0.153846}","[""embedding_similarity"", ""domains""]",run_91d95068b729f15ae653
relation_36ca87315fafed7bb42d,term_a1ec4c2cbf84309933ed,Consumer price index - ENP-South countries,term_6918aaed3bab18229b10,Population connected to wastewater collection and treatment systems - ENP-South countries,related_to,0.505008,"[""occ_062e8856031c64e88317"", ""occ_e339d94f53fb9a24dc38""]","{""domain_signal"": ""domain_weak_or_cross"", ""embedding_similarity"": 0.724173, ""source_domain"": ""economy and finance"", ""target_domain"": ""cross-domain or other"", ""token_jaccard"": 0.25}","[""embedding_similarity"", ""domains""]",run_91d95068b729f15ae653
relation_87a0a37fcc19f1e62225,term_6e013eaf01ca71a8b4dd,Imports of goods and services in % of GDP,term_ce67cd86ecfdda211083,Labour productivity in GDP (constant prices) per person employed,related_to,0.504968,"[""occ_96d11273d5c8fc9b64a1"", ""occ_ae20e6196014639ef9e4""]","{""domain_signal"": ""domain_weak_or_cross"", ""embedding_similarity"": 0.72414, ""source_domain"": ""cross-domain or other"", ""target_domain"": ""cross-domain or other"", ""token_jaccard"": 0.090909}","[""embedding_similarity"", ""domains""]",run_91d95068b729f15ae653
relation_0452213d3e778ec8f0bd,term_424bd938c951afe537f5,Average population mid-year by sex and age group,term_3a6aa3a21850433042bb,Population on 1 January by sex and by age group,related_to,0.504962,"[""occ_5064be743a0c5de1272a"", ""occ_b01a7b503036b08ef745""]","{""domain_signal"": ""domain_weak_or_cross"", ""embedding_similarity"": 0.724135, ""source_domain"": ""cross-domain or other"", ""target_domain"": ""cross-domain or other"", ""token_jaccard"": 0.444444}","[""embedding_similarity"", ""domains""]",run_91d95068b729f15ae653
relation_8bed334a5d244bf60072,term_a8781b86da3b752f69bd,Goods transport by rail,term_0909d04619556ce772ab,Time spent on travelling by mode of transport (and),related_to,0.504960,"[""occ_a9a479d53d674a5b0d5b"", ""occ_abfdb7ca764bdc03caf6""]","{""domain_signal"": ""domain_weak_or_cross"", ""embedding_similarity"": 0.724133, ""source_domain"": ""transport"", ""target_domain"": ""cross-domain or other"", ""token_jaccard"": 0.142857}","[""embedding_similarity"", ""domains""]",run_91d95068b729f15ae653
relation_f1bd100029d3c9c74731,term_0388239da703c3da3a94,including national transport,term_cf4d38e388c2bc56090a,Maritime passenger transport performed in the Exclusive Economic Zone of the countries,related_to,0.504951,"[""occ_576413ff415d773f8fde"", ""occ_ad0594e914ee7e0e44c8""]","{""domain_signal"": ""domain_weak_or_cross"", ""embedding_similarity"": 0.724125, ""source_domain"": ""cross-domain or other"", ""target_domain"": ""cross-domain or other"", ""token_jaccard"": 0.1}","[""embedding_similarity"", ""domains""]",run_91d95068b729f15ae653
relation_09d2882fcdda20095411,term_70fbc6c91624609e107f,as % of total public expenditure,term_537dee1205ecb32bbdaa,General government total expenditure on law courts,related_to,0.504947,"[""occ_4eb7778c63449d84de2d"", ""occ_d99b0d3e1fdd8bfe1717""]","{""domain_signal"": ""domain_weak_or_cross"", ""embedding_similarity"": 0.724123, ""source_domain"": ""cross-domain or other"", ""target_domain"": ""cross-domain or other"", ""token_jaccard"": 0.25}","[""embedding_similarity"", ""domains""]",run_91d95068b729f15ae653
relation_d26b834eea12c2fad7e4,term_2a0305468dfa4b8a1343,Domestic producer prices - total industry (excluding construction),term_18ca3b5c7d836a170234,"Residential construction - annual data, % of GDP",related_to,0.504912,"[""occ_0d0a452c6b9f0cee156b"", ""occ_67b2c991123f9cb7ec3f""]","{""domain_signal"": ""domain_weak_or_cross"", ""embedding_similarity"": 0.724094, ""source_domain"": ""cross-domain or other"", ""target_domain"": ""cross-domain or other"", ""token_jaccard"": 0.090909}","[""embedding_similarity"", ""domains""]",run_91d95068b729f15ae653
relation_baf81204c514b62b661f,term_9f55fe8d95776762c3e3,Gross domestic product at market prices - ENP-East countries,term_ce67cd86ecfdda211083,Labour productivity in GDP (constant prices) per person employed,related_to,0.504912,"[""occ_82fc6d35365e653cdabd"", ""occ_ae20e6196014639ef9e4""]","{""domain_signal"": ""domain_weak_or_cross"", ""embedding_similarity"": 0.724094, ""source_domain"": ""economy and finance"", ""target_domain"": ""cross-domain or other"", ""token_jaccard"": 0.0625}","[""embedding_similarity"", ""domains""]",run_91d95068b729f15ae653
relation_155398f3c55ab9fb1a3c,term_2c295ea215a5bc746b20,GDP per capita in PPS,term_6e013eaf01ca71a8b4dd,Imports of goods and services in % of GDP,related_to,0.504878,"[""occ_96d11273d5c8fc9b64a1"", ""occ_ab325750047ba37f0a6e""]","{""domain_signal"": ""domain_weak_or_cross"", ""embedding_similarity"": 0.724065, ""source_domain"": ""cross-domain or other"", ""target_domain"": ""cross-domain or other"", ""token_jaccard"": 0.142857}","[""embedding_similarity"", ""domains""]",run_91d95068b729f15ae653
relation_609dbb9a0ebe04eab4cb,term_424bd938c951afe537f5,Average population mid-year by sex and age group,term_c287e0ca5232e6163718,Population (aged 30-34) with tertiary educational attainment level by sex,related_to,0.504859,"[""occ_4d4c762c53e30e3f6861"", ""occ_b01a7b503036b08ef745""]","{""domain_signal"": ""domain_weak_or_cross"", ""embedding_similarity"": 0.724049, ""source_domain"": ""cross-domain or other"", ""target_domain"": ""education"", ""token_jaccard"": 0.142857}","[""embedding_similarity"", ""domains""]",run_91d95068b729f15ae653
relation_56e6d31fb9387a2b3f63,term_823f0fdf459aef1fe7d0,Share of rail and waterways in freight transport,term_5e60d2f1d1859714617a,Volume of passenger transport relative to GDP,related_to,0.504837,"[""occ_11393dbbfedbe647807a"", ""occ_1bb3c150ad3664d09192"", ""occ_29c86838fc414c3ba0b4""]","{""domain_signal"": ""domain_weak_or_cross"", ""embedding_similarity"": 0.724031, ""source_domain"": ""cross-domain or other"", ""target_domain"": ""cross-domain or other"", ""token_jaccard"": 0.111111}","[""embedding_similarity"", ""domains""]",run_91d95068b729f15ae653
relation_a1f14b3e0386a1895821,term_9ada14c39440e5583682,Indicator A of the income from agricultural activity,term_9bcd4b391a70ebb8d94e,"Producer price indices, total agricultural production",related_to,0.504823,"[""occ_1b61fcf6a6318edfc06e"", ""occ_552af311124e7dd1974a""]","{""domain_signal"": ""domain_weak_or_cross"", ""embedding_similarity"": 0.724019, ""source_domain"": ""cross-domain or other"", ""target_domain"": ""cross-domain or other"", ""token_jaccard"": 0.1}","[""embedding_similarity"", ""domains""]",run_91d95068b729f15ae653
relation_b0816edbb3a7139c13f7,term_65afc991fda4bfad6726,Employment growth (domestic concept) - ENP-East countries,term_d6f5bc46e400e8956380,Retail trade volume of sales index (deflated turnover) - ENP-East countries,related_to,0.504813,"[""occ_1064ff41c747a586c10d"", ""occ_2c9d88f3ea977e13a84f""]","{""domain_signal"": ""domain_weak_or_cross"", ""embedding_similarity"": 0.724011, ""source_domain"": ""cross-domain or other"", ""target_domain"": ""industry, trade, and services"", ""token_jaccard"": 0.214286}","[""embedding_similarity"", ""domains""]",run_91d95068b729f15ae653
relation_4f0bacd9dd7a37e63be5,term_ebb8bef4d41b8ff4cc33,Domestic producer prices - energy,term_ce67cd86ecfdda211083,Labour productivity in GDP (constant prices) per person employed,related_to,0.504803,"[""occ_48c973c2493e1b689b64"", ""occ_ae20e6196014639ef9e4""]","{""domain_signal"": ""domain_weak_or_cross"", ""embedding_similarity"": 0.724002, ""source_domain"": ""economy and finance"", ""target_domain"": ""cross-domain or other"", ""token_jaccard"": 0.090909}","[""embedding_similarity"", ""domains""]",run_91d95068b729f15ae653
relation_515b5bac230c67aa736a,term_d72c23437b51f7d6c80e,Regional disparities in the rate of young people neither in employment nor in education and training (NEET) (NUTS level 2),term_1525307af6e8b30b1efb,Subjective poverty by educational attainment level (population aged 18 and over),related_to,0.504789,"[""occ_2f4c6bc7af455715e3a2"", ""occ_6a0ad2d8f18fe69d000c""]","{""domain_signal"": ""domain_weak_or_cross"", ""embedding_similarity"": 0.723991, ""source_domain"": ""labour market"", ""target_domain"": ""cross-domain or other"", ""token_jaccard"": 0.045455}","[""embedding_similarity"", ""domains""]",run_91d95068b729f15ae653
relation_ca2885ee41f0f9252eb4,term_1575199f961fd6cde6d7,Goods transported (detailed reporting only ),term_8287815d3953999fafc9,Passengers (excluding cruise passengers) transported from/to the main ports quarterly data,related_to,0.504776,"[""occ_617f51fc60e8b4ca28bc"", ""occ_c3673c0785b7fbd50fcf"", ""occ_c9b1df578aac71e63b87""]","{""domain_signal"": ""domain_weak_or_cross"", ""embedding_similarity"": 0.72398, ""source_domain"": ""cross-domain or other"", ""target_domain"": ""cross-domain or other"", ""token_jaccard"": 0.076923}","[""embedding_similarity"", ""domains""]",run_91d95068b729f15ae653
relation_d6f1d9a0461fd6b90427,term_1e90b7c1d9857b0b43e2,Cultural employment by sex,term_6273fd9149de8fb6704b,Long-term unemployment rates by sex,related_to,0.504752,"[""occ_0c7c251f816d02679ea2"", ""occ_c82d920ac0882b08217e""]","{""domain_signal"": ""domain_weak_or_cross"", ""embedding_similarity"": 0.72396, ""source_domain"": ""cross-domain or other"", ""target_domain"": ""labour market"", ""token_jaccard"": 0.142857}","[""embedding_similarity"", ""domains""]",run_91d95068b729f15ae653
relation_131bf4386915beb9bd32,term_078d046c57799f9a57b5,Mean age of women at childbirth and at birth of first child,term_6740e82c105d11b93340,Unemployment rates by sex and age,related_to,0.504743,"[""occ_2ee9efbbdfb16480dcbb"", ""occ_a00e2f1a07fbb8a1c41a"", ""occ_d3617d3ba4e29ddbd663""]","{""domain_signal"": ""domain_weak_or_cross"", ""embedding_similarity"": 0.723953, ""source_domain"": ""cross-domain or other"", ""target_domain"": ""labour market"", ""token_jaccard"": 0.090909}","[""embedding_similarity"", ""domains""]",run_91d95068b729f15ae653
relation_9db4cfd784538c4dd7bb,term_127015b9847860423017,Suicide death rate by age group,term_37cf41b2716bfe4cd304,Youth unemployment ratio (age group 15-24),related_to,0.504715,"[""occ_25a96728a63377067c47"", ""occ_3d985065c468a2e2fc43""]","{""domain_signal"": ""domain_weak_or_cross"", ""embedding_similarity"": 0.723929, ""source_domain"": ""cross-domain or other"", ""target_domain"": ""labour market"", ""token_jaccard"": 0.2}","[""embedding_similarity"", ""domains""]",run_91d95068b729f15ae653
relation_d2216def623d40c6a5bc,term_7c7d663e6be11fcca38d,Goods road transport enterprises by employment size classes,term_f32b7749e3c9ff7974e4,National passenger road transport performance by type of vehicles registered in the,related_to,0.504703,"[""occ_3bb3e65a1c2de409b06e"", ""occ_9474fb98f1a68226a14a""]","{""domain_signal"": ""domain_weak_or_cross"", ""embedding_similarity"": 0.72392, ""source_domain"": ""transport"", ""target_domain"": ""cross-domain or other"", ""token_jaccard"": 0.153846}","[""embedding_similarity"", ""domains""]",run_91d95068b729f15ae653
relation_8c7121dd5ef3743090c1,term_484236517c42f3ecd18f,Crop production - ENP-East countries,term_9c01f58c839e886cff89,Passenger road transport - ENP-East countries,related_to,0.504699,"[""occ_0bfc9ed74ae58367ed44"", ""occ_9d378f86402735c71fcc""]","{""domain_signal"": ""domain_weak_or_cross"", ""embedding_similarity"": 0.723916, ""source_domain"": ""agriculture, forestry, and fisheries"", ""target_domain"": ""cross-domain or other"", ""token_jaccard"": 0.375}","[""embedding_similarity"", ""domains""]",run_91d95068b729f15ae653
relation_c5e828bd259155927759,term_ffaf9a30e0d7a69ee461,Gross debt-to-income ratio of households,term_fcbaef808b290197842f,Mean consumption expenditure of private households on sporting goods and services by income quintile,related_to,0.504698,"[""occ_15cf40bd6e30a453b23d"", ""occ_2e40bd3bfad9b9773a86""]","{""domain_signal"": ""domain_weak_or_cross"", ""embedding_similarity"": 0.723915, ""source_domain"": ""cross-domain or other"", ""target_domain"": ""cross-domain or other"", ""token_jaccard"": 0.153846}","[""embedding_similarity"", ""domains""]",run_91d95068b729f15ae653
relation_96a3985e129afa554856,term_c943668852a9a733cf2d,Sea transport of goods,term_7beb7e648657fdf85a26,waterway transport enterprises by number of vessels,related_to,0.504674,"[""occ_7510806ce490d5457e35"", ""occ_8c534e23485cb79f2528""]","{""domain_signal"": ""domain_weak_or_cross"", ""embedding_similarity"": 0.723895, ""source_domain"": ""cross-domain or other"", ""target_domain"": ""transport"", ""token_jaccard"": 0.142857}","[""embedding_similarity"", ""domains""]",run_91d95068b729f15ae653
relation_73ad26023d7747dbe75a,term_962076671ba1710ec9cd,Causes of death - potential years of life lost by country of residence,term_0aaad1fb739644538df7,"Crude rate of birth, of dead and of population change - ENP-South countries",related_to,0.504669,"[""occ_b66cddb066527ed1af7b"", ""occ_ed153bd4f799f587999e""]","{""domain_signal"": ""domain_weak_or_cross"", ""embedding_similarity"": 0.723891, ""source_domain"": ""cross-domain or other"", ""target_domain"": ""labour market"", ""token_jaccard"": 0.0}","[""embedding_similarity"", ""domains""]",run_91d95068b729f15ae653
relation_1361aded6962a92a9974,term_99869cc8c80491bbbd12,Gender differences in the relative income of elderly people (65+) - EU-SILC survey,term_577b998e77e6ecacb649,Gini coefficient of equivalised disposable income by age,related_to,0.504661,"[""occ_51b2068453d268213386"", ""occ_cfd8e19e648b96138500""]","{""domain_signal"": ""domain_weak_or_cross"", ""embedding_similarity"": 0.723884, ""source_domain"": ""cross-domain or other"", ""target_domain"": ""cross-domain or other"", ""token_jaccard"": 0.066667}","[""embedding_similarity"", ""domains""]",run_91d95068b729f15ae653
relation_0921d4257a79f8d6cab6,term_ebddfd2ef3407d39c4e4,Organic production of animal products,term_db8a280dd7686a2ac1f5,Production of milk powder,related_to,0.504660,"[""occ_21ba2bd9781f6aeb1c47"", ""occ_2675021156ed2807d6a4""]","{""domain_signal"": ""domain_weak_or_cross"", ""embedding_similarity"": 0.723884, ""source_domain"": ""cross-domain or other"", ""target_domain"": ""agriculture, forestry, and fisheries"", ""token_jaccard"": 0.166667}","[""embedding_similarity"", ""domains""]",run_91d95068b729f15ae653
relation_663baa7a5eb3c5a8f2fa,term_c3cd9054646b135d0b4e,"Modal split of air, sea and passenger transport",term_d2e98712668aabb3a0dd,Rail transport of passengers,related_to,0.504660,"[""occ_3655ffc048351a41e251"", ""occ_6965470f4d85cab53988""]","{""domain_signal"": ""domain_weak_or_cross"", ""embedding_similarity"": 0.723883, ""source_domain"": ""cross-domain or other"", ""target_domain"": ""cross-domain or other"", ""token_jaccard"": 0.125}","[""embedding_similarity"", ""domains""]",run_91d95068b729f15ae653
relation_894d2c77da926fbfb00f,term_34fd33d58a573e6288b3,Air transport infrastructure,term_b13910a22b73184ff80d,Air transport of passengers by NUTS 2 region,related_to,0.504632,"[""occ_80c810cee45b9eef33ea"", ""occ_bef24e4c730c5c40193a"", ""occ_c2eaa3df2fb570f24e56""]","{""domain_signal"": ""domain_weak_or_cross"", ""embedding_similarity"": 0.72386, ""source_domain"": ""transport"", ""target_domain"": ""cross-domain or other"", ""token_jaccard"": 0.285714}","[""embedding_similarity"", ""domains""]",run_91d95068b729f15ae653
relation_8e400c93c93e543493c3,term_98ccf44d2931bdcf2215,Employment rate,term_d568e02e14bc35c58cb8,General government employment,related_to,0.504608,"[""occ_5a5b5fd9768eeddaaeba"", ""occ_a05a667637c32962a2fa""]","{""domain_signal"": ""domain_weak_or_cross"", ""embedding_similarity"": 0.72384, ""source_domain"": ""labour market"", ""target_domain"": ""cross-domain or other"", ""token_jaccard"": 0.25}","[""embedding_similarity"", ""domains""]",run_91d95068b729f15ae653
relation_eeddde48ff662772c0e1,term_6a05457df916fa51e4b7,Employment rate by citizenship,term_c396f89acaee68a2c8bf,Unemployment rates by sex and age - ENP-East countries,related_to,0.504595,"[""occ_d534eee17732afb3221b"", ""occ_dff3cfb52f7b30d32463""]","{""domain_signal"": ""domain_weak_or_cross"", ""embedding_similarity"": 0.723829, ""source_domain"": ""cross-domain or other"", ""target_domain"": ""labour market"", ""token_jaccard"": 0.0}","[""embedding_similarity"", ""domains""]",run_91d95068b729f15ae653
relation_fcdda8b2315d0f6bee93,term_4b419433504b08218669,"Net international investment position - quarterly data, % of GDP",term_524f26c23c149007b7c1,Real GDP growth rate,related_to,0.504585,"[""occ_29cb666fe2e3d3286327"", ""occ_e4b38f8cdfd99543ad8b""]","{""domain_signal"": ""domain_weak_or_cross"", ""embedding_similarity"": 0.723821, ""source_domain"": ""economy and finance"", ""target_domain"": ""cross-domain or other"", ""token_jaccard"": 0.1}","[""embedding_similarity"", ""domains""]",run_91d95068b729f15ae653
relation_66626088548d40910146,term_21415cb11e781cdfeb3d,Real GDP per capita,term_e31f733dac43272facbc,Volume of freight transport relative to GDP,related_to,0.504576,"[""occ_39659aede6262e1e30f5"", ""occ_c38ccab39579a6df97c8"", ""occ_e8bcd001550320e0ce01""]","{""domain_signal"": ""domain_weak_or_cross"", ""embedding_similarity"": 0.723813, ""source_domain"": ""cross-domain or other"", ""target_domain"": ""cross-domain or other"", ""token_jaccard"": 0.125}","[""embedding_similarity"", ""domains""]",run_91d95068b729f15ae653
relation_3cd0abe5cda26200011e,term_6e80a6ca3ae0ebf52856,Expenditure on social protection by type,term_d9dc4d60cef3d7a1efdf,Share of GBARD in total general government expenditure,related_to,0.504502,"[""occ_4626e5652105e1a6cb36"", ""occ_f06c6716c7fdb0db1141""]","{""domain_signal"": ""domain_weak_or_cross"", ""embedding_similarity"": 0.723752, ""source_domain"": ""cross-domain or other"", ""target_domain"": ""cross-domain or other"", ""token_jaccard"": 0.111111}","[""embedding_similarity"", ""domains""]",run_91d95068b729f15ae653
relation_a7aa51e4f77e7f7676f3,term_75f99b8a1b5911e78516,"Graduates at doctoral level, in science, math., computing, engineering, manufacturing, construction, by sex - per 1000 of population aged 25-34",term_b35b80b9bb3da89a8d77,"Pupils aged 4 years old, by sex - as % of the population of the corresponding age group",related_to,0.504481,"[""occ_7da133760c7995fce964"", ""occ_eca44713305987b30200""]","{""domain_signal"": ""domain_weak_or_cross"", ""embedding_similarity"": 0.723734, ""source_domain"": ""cross-domain or other"", ""target_domain"": ""education"", ""token_jaccard"": 0.12}","[""embedding_similarity"", ""domains""]",run_91d95068b729f15ae653
relation_7771adfbb5e96b2e8ced,term_5992c9ed3e19ee9f1cca,Employment by professional status - ENP-South countries,term_136f56a98d371355cdb3,Public expenditure on education - ENP-South countries,related_to,0.504459,"[""occ_c20c304dc9148ff9d9ca"", ""occ_e87db41f8a6d5a2f01dd""]","{""domain_signal"": ""domain_weak_or_cross"", ""embedding_similarity"": 0.723716, ""source_domain"": ""cross-domain or other"", ""target_domain"": ""cross-domain or other"", ""token_jaccard"": 0.333333}","[""embedding_similarity"", ""domains""]",run_91d95068b729f15ae653
relation_a09302377f93a721ed96,term_e7c0eb872bd0448f567a,General government expenditure by function,term_9ac263f40d0cdab6e19b,including health expenditure,related_to,0.504440,"[""occ_8a8d69f65eb84da654cf"", ""occ_c8fe58e4572ae533ed58""]","{""domain_signal"": ""domain_weak_or_cross"", ""embedding_similarity"": 0.7237, ""source_domain"": ""cross-domain or other"", ""target_domain"": ""cross-domain or other"", ""token_jaccard"": 0.166667}","[""embedding_similarity"", ""domains""]",run_91d95068b729f15ae653
relation_48884bd3972402ced7b0,term_5992c9ed3e19ee9f1cca,Employment by professional status - ENP-South countries,term_6a05457df916fa51e4b7,Employment rate by citizenship,related_to,0.504436,"[""occ_c20c304dc9148ff9d9ca"", ""occ_d534eee17732afb3221b""]","{""domain_signal"": ""domain_weak_or_cross"", ""embedding_similarity"": 0.723697, ""source_domain"": ""cross-domain or other"", ""target_domain"": ""cross-domain or other"", ""token_jaccard"": 0.125}","[""embedding_similarity"", ""domains""]",run_91d95068b729f15ae653
relation_45879d9278d8f4fb3cb5,term_f05dc66b43a245fd67c2,gross weight of goods transported to/from main ports,term_e97dc4d33c64b5e32ec4,Rail equipment: number and load capacity of goods transport wagons,related_to,0.504436,"[""occ_3c8c1b4a5f92883b3fa2"", ""occ_6b226b386e9ee01e70cb""]","{""domain_signal"": ""domain_weak_or_cross"", ""embedding_similarity"": 0.723696, ""source_domain"": ""transport"", ""target_domain"": ""cross-domain or other"", ""token_jaccard"": 0.071429}","[""embedding_similarity"", ""domains""]",run_91d95068b729f15ae653
relation_c8ffea59ffa9051f9e2b,term_92edf6d2724d27c3b16d,Deaths by sex,term_127015b9847860423017,Suicide death rate by age group,related_to,0.504386,"[""occ_3d985065c468a2e2fc43"", ""occ_5b12a81aef8bc646b51e""]","{""domain_signal"": ""domain_weak_or_cross"", ""embedding_similarity"": 0.723655, ""source_domain"": ""cross-domain or other"", ""target_domain"": ""cross-domain or other"", ""token_jaccard"": 0.0}","[""embedding_similarity"", ""domains""]",run_91d95068b729f15ae653
relation_66c2778b9a25b464c820,term_9f55fe8d95776762c3e3,Gross domestic product at market prices - ENP-East countries,term_fcbaef808b290197842f,Mean consumption expenditure of private households on sporting goods and services by income quintile,related_to,0.504382,"[""occ_2e40bd3bfad9b9773a86"", ""occ_82fc6d35365e653cdabd""]","{""domain_signal"": ""domain_weak_or_cross"", ""embedding_similarity"": 0.723651, ""source_domain"": ""economy and finance"", ""target_domain"": ""cross-domain or other"", ""token_jaccard"": 0.0}","[""embedding_similarity"", ""domains""]",run_91d95068b729f15ae653
relation_490adc6aa9f232c4795b,term_6e80a6ca3ae0ebf52856,Expenditure on social protection by type,term_b28741ef4ee8a1420a20,Health care expenditure,related_to,0.504365,"[""occ_4626e5652105e1a6cb36"", ""occ_ec022bce8478ca79bf2b""]","{""domain_signal"": ""domain_weak_or_cross"", ""embedding_similarity"": 0.723638, ""source_domain"": ""cross-domain or other"", ""target_domain"": ""cross-domain or other"", ""token_jaccard"": 0.166667}","[""embedding_similarity"", ""domains""]",run_91d95068b729f15ae653
